date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,start_order
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1889174,VENTURA Kristoffer,Person,NOR,Norway,21.0,69,STROKES,,9
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1556796,GREEN Gavin,Person,MAS,Malaysia,21.0,69,STROKES,,18
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1966414,TAYLOR Nick,Person,CAN,Canada,21.0,69,STROKES,,24
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1903732,MANASSERO Matteo,Person,ITA,Italy,21.0,69,STROKES,,41
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1897778,BEZUIDENHOUT Christiaan,Person,RSA,South Africa,21.0,69,STROKES,,45
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1903185,DETRY Thomas,Person,BEL,Belgium,21.0,69,STROKES,,53
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1536371,BHULLAR Gaganjeet,Person,IND,India,27.0,70,STROKES,,14
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1905105,PULKKANEN Tapio,Person,FIN,Finland,27.0,70,STROKES,,15
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1536341,ANCER Abraham,Person,MEX,Mexico,27.0,70,STROKES,,19
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1951721,MORIKAWA Collin,Person,USA,United States,27.0,70,STROKES,,34
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1540039,TOSTI Alejandro,Person,ARG,Argentina,27.0,70,STROKES,,39
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1909042,PAN C.T.,Person,TPE,Chinese Taipei,27.0,70,STROKES,,40
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1897777,van ROOYEN Erik,Person,RSA,South Africa,27.0,70,STROKES,,42
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1898582,RAHM Jon,Person,ESP,Spain,27.0,70,STROKES,,57
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1938070,VILLEGAS Camilo,Person,COL,Colombia,35.0,71,STROKES,,1
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,2500123,APHIBARNRAT Kiradech,Person,THA,Thailand,35.0,71,STROKES,,8
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1937888,MERONK Adrian,Person,POL,Poland,35.0,71,STROKES,,10
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1572603,STRAKA Sepp,Person,AUT,Austria,35.0,71,STROKES,,25
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1546614,ZANOTTI Fabrizio,Person,PAR,Paraguay,35.0,71,STROKES,,28
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1557703,ORTIZ Carlos,Person,MEX,Mexico,35.0,71,STROKES,,35
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1899121,LOWRY Shane,Person,IRL,Ireland,35.0,71,STROKES,,38
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1913217,YUAN Yechun,Person,CHN,China,42.0,72,STROKES,,5
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1536368,SHARMA Shubhankar,Person,IND,India,42.0,72,STROKES,,21
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1892516,JAEGER Stephan,Person,GER,Germany,42.0,72,STROKES,,36
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1572177,AN Byeong Hun,Person,KOR,Korea,42.0,72,STROKES,,43
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1880175,ABERG Ludvig,Person,SWE,Sweden,42.0,72,STROKES,,48
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1913209,DOU Zecheng,Person,CHN,China,47.0,73,STROKES,,6
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1939559,HILLIER Daniel,Person,NZL,New Zealand,47.0,73,STROKES,,7
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1880177,NOREN Alex,Person,SWE,Sweden,47.0,73,STROKES,,20
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1903186,DUMONT de CHASSART Adrien,Person,BEL,Belgium,47.0,73,STROKES,,27
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1951723,SCHAUFFELE Xander,Person,USA,United States,47.0,73,STROKES,,58
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1912059,PAVON Matthieu,Person,FRA,France,52.0,74,STROKES,,2
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1909144,YU Kevin,Person,TPE,Chinese Taipei,52.0,74,STROKES,,13
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1961431,NAKAJIMA Keita,Person,JPN,Japan,52.0,74,STROKES,,17
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1939554,FOX Ryan,Person,NZL,New Zealand,52.0,74,STROKES,,33
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1905109,VALIMAKI Sami,Person,FIN,Finland,56.0,75,STROKES,,29
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1898581,PUIG David,Person,ESP,Spain,56.0,75,STROKES,,30
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1976538,GIRRBACH Joel,Person,SUI,Switzerland,58.0,76,STROKES,,26
2024-08-04T17:51:04+02:00,GLFMSTROKE------------FNL-000400--,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play Round 4,Round 4,M,Golf,GLF,Le Golf National,1945630,KHONGWATMAI Phachara,Person,THA,Thailand,,,IRM,WD,4
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1951724,SCHEFFLER Scottie,Person,USA,United States,1.0,265,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1923629,FLEETWOOD Tommy,Person,GBR,Great Britain,2.0,266,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1961406,MATSUYAMA Hideki,Person,JPN,Japan,3.0,267,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1912058,PEREZ Victor,Person,FRA,France,4.0,268,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1910508,McILROY Rory,Person,IRL,Ireland,5.0,269,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1898582,RAHM Jon,Person,ESP,Spain,5.0,269,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1889028,HOJGAARD Nicolai,Person,DEN,Denmark,7.0,270,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1572181,KIM Tom,Person,KOR,Korea,8.0,271,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1966402,CONNERS Corey,Person,CAN,Canada,9.0,272,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1941773,DAY Jason,Person,AUS,Australia,9.0,272,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1935109,NIEMANN Joaquin,Person,CHI,Chile,9.0,272,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1903185,DETRY Thomas,Person,BEL,Belgium,9.0,272,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1951723,SCHAUFFELE Xander,Person,USA,United States,9.0,272,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1951700,CLARK Wyndham,Person,USA,United States,14.0,273,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1889030,OLESEN Thorbjorn,Person,DEN,Denmark,14.0,273,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1897778,BEZUIDENHOUT Christiaan,Person,RSA,South Africa,16.0,274,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1897777,van ROOYEN Erik,Person,RSA,South Africa,17.0,275,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1540039,TOSTI Alejandro,Person,ARG,Argentina,18.0,276,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1909042,PAN C.T.,Person,TPE,Chinese Taipei,18.0,276,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1903732,MANASSERO Matteo,Person,ITA,Italy,18.0,276,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1880175,ABERG Ludvig,Person,SWE,Sweden,18.0,276,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1941775,LEE Min Woo,Person,AUS,Australia,22.0,277,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1903740,MIGLIOZZI Guido,Person,ITA,Italy,22.0,277,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1951721,MORIKAWA Collin,Person,USA,United States,24.0,278,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1572177,AN Byeong Hun,Person,KOR,Korea,24.0,278,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1892513,SCHMID Matthias,Person,GER,Germany,26.0,279,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1557703,ORTIZ Carlos,Person,MEX,Mexico,26.0,279,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1892516,JAEGER Stephan,Person,GER,Germany,26.0,279,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1899121,LOWRY Shane,Person,IRL,Ireland,26.0,279,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1550000,CAMPOS Rafa,Person,PUR,Puerto Rico,30.0,280,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1878428,HOVLAND Viktor,Person,NOR,Norway,30.0,280,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1966414,TAYLOR Nick,Person,CAN,Canada,30.0,280,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1556796,GREEN Gavin,Person,MAS,Malaysia,33.0,281,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1546614,ZANOTTI Fabrizio,Person,PAR,Paraguay,33.0,281,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1938134,ECHAVARRIA Nico,Person,COL,Colombia,35.0,282,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1905105,PULKKANEN Tapio,Person,FIN,Finland,35.0,282,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1536341,ANCER Abraham,Person,MEX,Mexico,35.0,282,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1572603,STRAKA Sepp,Person,AUT,Austria,35.0,282,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1939554,FOX Ryan,Person,NZL,New Zealand,35.0,282,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1536368,SHARMA Shubhankar,Person,IND,India,40.0,283,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1903186,DUMONT de CHASSART Adrien,Person,BEL,Belgium,40.0,283,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1898581,PUIG David,Person,ESP,Spain,40.0,283,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1889174,VENTURA Kristoffer,Person,NOR,Norway,43.0,284,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1937366,GRILLO Emiliano,Person,ARG,Argentina,43.0,284,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1935118,PEREIRA Mito,Person,CHI,Chile,45.0,285,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1536371,BHULLAR Gaganjeet,Person,IND,India,45.0,285,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1880177,NOREN Alex,Person,SWE,Sweden,45.0,285,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1905109,VALIMAKI Sami,Person,FIN,Finland,45.0,285,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1937888,MERONK Adrian,Person,POL,Poland,49.0,287,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1961431,NAKAJIMA Keita,Person,JPN,Japan,49.0,287,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1976538,GIRRBACH Joel,Person,SUI,Switzerland,49.0,287,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1909144,YU Kevin,Person,TPE,Chinese Taipei,52.0,288,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1913209,DOU Zecheng,Person,CHN,China,53.0,289,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,2500123,APHIBARNRAT Kiradech,Person,THA,Thailand,54.0,290,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1939559,HILLIER Daniel,Person,NZL,New Zealand,55.0,291,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1913217,YUAN Yechun,Person,CHN,China,56.0,292,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1938070,VILLEGAS Camilo,Person,COL,Colombia,57.0,293,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1912059,PAVON Matthieu,Person,FRA,France,58.0,297,STROKES,,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1945630,KHONGWATMAI Phachara,Person,THA,Thailand,,,IRM,WD,
2024-08-04T17:51:04+02:00,GLFMSTROKE------------------------,GLFMSTROKE,Men's Individual Stroke Play,Men's Individual Stroke Play,Final Results,M,Golf,GLF,,1898169,FITZPATRICK Matt,Person,GBR,Great Britain,,,IRM,WD,
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1912051,BOUTIER Celine,Person,FRA,France,1.0,65,STROKES,,46
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1897782,BUHAI Ashleigh,Person,RSA,South Africa,2.0,68,STROKES,,54
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1555792,LOPEZ Gaby,Person,MEX,Mexico,3.0,70,STROKES,,8
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1977750,METRAUX Morgane,Person,SUI,Switzerland,3.0,70,STROKES,,36
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1543437,URIBE Mariajo,Person,COL,Colombia,3.0,70,STROKES,,42
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1951729,VU Lilia,Person,USA,United States,3.0,70,STROKES,,47
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1878425,BORGE Celine,Person,NOR,Norway,7.0,71,STROKES,,12
2024-08-07T18:21:38+02:00,GLFWSTROKE------------FNL-000100--,GLFWSTROKE,Women's Individual Stroke Play,Women's Individual Stroke Play Round 1,Round 1,W,Golf,GLF,Le Golf National,1913218,LIN Xiyu Janet,Person,CHN,China,7.0,71,STROKES,,21
