date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT
2024-08-04T13:23:13+02:00,BOXM80KG--------------SFNL000100--,BOXM80KG,Men's 80kg,Men's 80kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1943368,PINALES Cristian Javier,Person,DOM,Dominican Republic,2,POINTS,L
2024-08-04T13:23:13+02:00,BOXM80KG--------------SFNL000100--,BOXM80KG,Men's 80kg,Men's 80kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1932824,ORALBAY Nurbek,Person,KAZ,Kazakhstan,3,POINTS,W
2024-08-04T17:51:02+02:00,BOXM80KG--------------SFNL000200--,BOXM80KG,Men's 80kg,Men's 80kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1564362,KHYZHNIAK Oleksandr,Person,UKR,Ukraine,3,POINTS,W
2024-08-04T17:51:02+02:00,BOXM80KG--------------SFNL000200--,BOXM80KG,Men's 80kg,Men's 80kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1555548,LOPEZ CARDONA Arlen,Person,CUB,Cuba,2,POINTS,L
2024-08-07T23:20:34+02:00,BOXM80KG--------------FNL-000100--,BOXM80KG,Men's 80kg,Men's 80kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1932824,ORALBAY Nurbek,Person,KAZ,Kazakhstan,2,POINTS,L
2024-08-07T23:20:34+02:00,BOXM80KG--------------FNL-000100--,BOXM80KG,Men's 80kg,Men's 80kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1564362,KHYZHNIAK Oleksandr,Person,UKR,Ukraine,3,POINTS,W
2024-07-28T12:05:52+02:00,BOXM92KG--------------8FNL000300--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1937696,OLAORE Olaitan Adam,Person,NGR,Nigeria,0,POINTS,L
2024-07-28T12:05:52+02:00,BOXM92KG--------------8FNL000300--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1932825,ORALBAY Aibek,Person,KAZ,Kazakhstan,5,POINTS,W
2024-07-28T12:23:16+02:00,BOXM92KG--------------8FNL000200--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1934790,REYES PLA Enmanuel,Person,ESP,Spain,4,POINTS,W
2024-07-28T12:23:16+02:00,BOXM92KG--------------8FNL000200--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1926835,HAN Xuezhen,Person,CHN,China,1,POINTS,L
2024-07-28T16:20:27+02:00,BOXM92KG--------------8FNL000100--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1961760,PLODZICKI- FAOAGALI Ato,Person,SAM,Samoa,0,POINTS,L
2024-07-28T16:20:27+02:00,BOXM92KG--------------8FNL000100--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1895602,SCHELSTRAETE Victor,Person,BEL,Belgium,5,POINTS,W
2024-07-28T16:38:14+02:00,BOXM92KG--------------8FNL000400--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1972343,ALFONSO DOMINGUEZ Loren Berto,Person,AZE,Azerbaijan,3,POINTS,W
2024-07-28T16:38:14+02:00,BOXM92KG--------------8FNL000400--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1555553,la CRUZ PERAZA Julio Cesar,Person,CUB,Cuba,2,POINTS,L
2024-07-28T16:55:49+02:00,BOXM92KG--------------8FNL000500--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1899499,MOUHIIDINE Aziz Abbes,Person,ITA,Italy,1,POINTS,L
2024-07-28T16:55:49+02:00,BOXM92KG--------------8FNL000500--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1556860,MULLOJONOV Lazizbek,Person,UZB,Uzbekistan,4,POINTS,W
2024-07-28T20:31:31+02:00,BOXM92KG--------------8FNL000600--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1957818,BROWN Patrick James,Person,GBR,Great Britain,1,POINTS,L
2024-07-28T20:31:31+02:00,BOXM92KG--------------8FNL000600--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1952547,MACHADO Keno Marley,Person,BRA,Brazil,4,POINTS,W
2024-07-28T20:48:08+02:00,BOXM92KG--------------8FNL000700--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1546051,MARLEY Jack,Person,IRL,Ireland,4,POINTS,W
2024-07-28T20:48:08+02:00,BOXM92KG--------------8FNL000700--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1570574,BEREZNICKI Mateusz,Person,POL,Poland,1,POINTS,L
2024-07-28T21:04:46+02:00,BOXM92KG--------------8FNL000800--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1550815,KUSHITASHVILI Georgii,Person,GEO,Georgia,2,POINTS,L
2024-07-28T21:04:46+02:00,BOXM92KG--------------8FNL000800--,BOXM92KG,Men's 92kg,Men's 92kg - Preliminaries - Round of 16,Preliminaries - Round of 16,M,Boxing,BOX,North Paris Arena,1909011,BOLTAEV Davlat,Person,TJK,Tajikistan,3,POINTS,W
2024-08-01T13:23:06+02:00,BOXM92KG--------------QFNL000100--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1895602,SCHELSTRAETE Victor,Person,BEL,Belgium,0,POINTS,L
2024-08-01T13:23:06+02:00,BOXM92KG--------------QFNL000100--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1934790,REYES PLA Enmanuel,Person,ESP,Spain,5,POINTS,W
2024-08-01T18:20:53+02:00,BOXM92KG--------------QFNL000200--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1932825,ORALBAY Aibek,Person,KAZ,Kazakhstan,2,POINTS,L
2024-08-01T18:20:53+02:00,BOXM92KG--------------QFNL000200--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1972343,ALFONSO DOMINGUEZ Loren Berto,Person,AZE,Azerbaijan,3,POINTS,W
2024-08-01T22:20:24+02:00,BOXM92KG--------------QFNL000300--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1556860,MULLOJONOV Lazizbek,Person,UZB,Uzbekistan,5,POINTS,W
2024-08-01T22:20:24+02:00,BOXM92KG--------------QFNL000300--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1952547,MACHADO Keno Marley,Person,BRA,Brazil,0,POINTS,L
2024-08-01T22:37:47+02:00,BOXM92KG--------------QFNL000400--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1546051,MARLEY Jack,Person,IRL,Ireland,1,POINTS,L
2024-08-01T22:37:47+02:00,BOXM92KG--------------QFNL000400--,BOXM92KG,Men's 92kg,Men's 92kg - Quarterfinal,Quarterfinal,M,Boxing,BOX,North Paris Arena,1909011,BOLTAEV Davlat,Person,TJK,Tajikistan,4,POINTS,W
2024-08-04T13:40:21+02:00,BOXM92KG--------------SFNL000100--,BOXM92KG,Men's 92kg,Men's 92kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1934790,REYES PLA Enmanuel,Person,ESP,Spain,1,POINTS,L
2024-08-04T13:40:21+02:00,BOXM92KG--------------SFNL000100--,BOXM92KG,Men's 92kg,Men's 92kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1972343,ALFONSO DOMINGUEZ Loren Berto,Person,AZE,Azerbaijan,4,POINTS,W
2024-08-04T18:09:20+02:00,BOXM92KG--------------SFNL000200--,BOXM92KG,Men's 92kg,Men's 92kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1556860,MULLOJONOV Lazizbek,Person,UZB,Uzbekistan,4,POINTS,W
2024-08-04T18:09:20+02:00,BOXM92KG--------------SFNL000200--,BOXM92KG,Men's 92kg,Men's 92kg - Semifinal,Semifinal,M,Boxing,BOX,North Paris Arena,1909011,BOLTAEV Davlat,Person,TJK,Tajikistan,1,POINTS,L
2024-08-09T22:54:13+02:00,BOXM92KG--------------FNL-000100--,BOXM92KG,Men's 92kg,Men's 92kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1972343,ALFONSO DOMINGUEZ Loren Berto,Person,AZE,Azerbaijan,0,POINTS,L
2024-08-09T22:54:13+02:00,BOXM92KG--------------FNL-000100--,BOXM92KG,Men's 92kg,Men's 92kg - Final,Final,M,Boxing,BOX,Roland-Garros Stadium,1556860,MULLOJONOV Lazizbek,Person,UZB,Uzbekistan,5,POINTS,W
2024-07-28T12:40:44+02:00,BOXW50KG--------------R32-000200--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1895898,KLOETZER Maxi Carina,Person,GER,Germany,0,POINTS,L
2024-07-28T12:40:44+02:00,BOXW50KG--------------R32-000200--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1550309,NIKHAT Zareen,Person,IND,India,5,POINTS,W
2024-07-28T12:58:02+02:00,BOXW50KG--------------R32-000600--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1913469,OYUNTSETSEG Yesugen,Person,MGL,Mongolia,0,POINTS,L
2024-07-28T12:58:02+02:00,BOXW50KG--------------R32-000600--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1540702,VALENCIA VICTORIA Ingrit Lorena,Person,COL,Colombia,5,POINTS,W
2024-07-28T17:13:14+02:00,BOXW50KG--------------R32-000700--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1899500,SORRENTINO Giordana,Person,ITA,Italy,1,POINTS,L
2024-07-28T17:13:14+02:00,BOXW50KG--------------R32-000700--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1931331,KYZAIBAY Nazym,Person,KAZ,Kazakhstan,4,POINTS,W
2024-07-28T17:29:36+02:00,BOXW50KG--------------R32-001000--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1543542,HERRERA Fatima,Person,MEX,Mexico,3,POINTS,W
2024-07-28T17:29:36+02:00,BOXW50KG--------------R32-001000--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1934774,FUERTES FERNANDEZ Laura,Person,ESP,Spain,2,POINTS,L
2024-07-28T21:22:25+02:00,BOXW50KG--------------R32-001100--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1905044,KAIVO-OJA Pihla,Person,FIN,Finland,5,POINTS,W
2024-07-28T21:22:25+02:00,BOXW50KG--------------R32-001100--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1921051,TEMBO Margaret,Person,ZAM,Zambia,0,POINTS,L
2024-07-28T21:39:25+02:00,BOXW50KG--------------R32-001500--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1551249,MOUTTAKI Yasmine,Person,MAR,Morocco,0,POINTS,L
2024-07-28T21:39:25+02:00,BOXW50KG--------------R32-001500--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1979870,VILLEGAS Aira,Person,PHI,Philippines,5,POINTS,W
2024-08-01T11:14:48+02:00,BOXW50KG--------------8FNL000100--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1926833,WU Yu,Person,CHN,China,5,POINTS,W
2024-08-01T11:14:48+02:00,BOXW50KG--------------8FNL000100--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1550309,NIKHAT Zareen,Person,IND,India,0,POINTS,L
2024-08-01T11:31:05+02:00,BOXW50KG--------------8FNL000200--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1555034,BOBOKULOVA Sabina,Person,UZB,Uzbekistan,0,POINTS,L
2024-08-01T11:31:05+02:00,BOXW50KG--------------8FNL000200--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1898259,RAKSAT Chuthamat,Person,THA,Thailand,5,POINTS,W
2024-08-01T11:47:53+02:00,BOXW50KG--------------8FNL000300--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1940139,SURACI Monique,Person,AUS,Australia,0,POINTS,L
2024-08-01T11:47:53+02:00,BOXW50KG--------------8FNL000300--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1540702,VALENCIA VICTORIA Ingrit Lorena,Person,COL,Colombia,5,POINTS,W
2024-08-01T15:44:42+02:00,BOXW50KG--------------8FNL000400--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1931331,KYZAIBAY Nazym,Person,KAZ,Kazakhstan,5,POINTS,W
2024-08-01T15:44:42+02:00,BOXW50KG--------------8FNL000400--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1952542,BARBOSA de ALMEIDA Caroline,Person,BRA,Brazil,0,POINTS,L
2024-08-01T16:02:23+02:00,BOXW50KG--------------8FNL000500--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1568182,CAKIROGLU Buse Naz,Person,TUR,Türkiye,5,POINTS,W
2024-08-01T16:02:23+02:00,BOXW50KG--------------8FNL000500--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1543542,HERRERA Fatima,Person,MEX,Mexico,0,POINTS,L
2024-08-01T16:19:14+02:00,BOXW50KG--------------8FNL000600--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1905044,KAIVO-OJA Pihla,Person,FIN,Finland,5,POINTS,W
2024-08-01T16:19:14+02:00,BOXW50KG--------------8FNL000600--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1955646,LOZANO Jennifer,Person,USA,United States,0,POINTS,L
2024-08-01T20:14:43+02:00,BOXW50KG--------------8FNL000700--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1879113,LKHADIRI Wassila,Person,FRA,France,4,POINTS,W
2024-08-01T20:14:43+02:00,BOXW50KG--------------8FNL000700--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1546048,MOOREHOUSE Daina,Person,IRL,Ireland,1,POINTS,L
2024-08-01T20:32:53+02:00,BOXW50KG--------------8FNL000800--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1979870,VILLEGAS Aira,Person,PHI,Philippines,5,POINTS,W
2024-08-01T20:32:53+02:00,BOXW50KG--------------8FNL000800--,BOXW50KG,Women's 50kg,Women's 50kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1540352,BOUALAM Roumaysa,Person,ALG,Algeria,0,POINTS,L
2024-08-03T16:55:31+02:00,BOXW50KG--------------QFNL000100--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1926833,WU Yu,Person,CHN,China,5,POINTS,W
2024-08-03T16:55:31+02:00,BOXW50KG--------------QFNL000100--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1898259,RAKSAT Chuthamat,Person,THA,Thailand,0,POINTS,L
2024-08-03T17:13:02+02:00,BOXW50KG--------------QFNL000200--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1540702,VALENCIA VICTORIA Ingrit Lorena,Person,COL,Colombia,1,POINTS,L
2024-08-03T17:13:02+02:00,BOXW50KG--------------QFNL000200--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1931331,KYZAIBAY Nazym,Person,KAZ,Kazakhstan,4,POINTS,W
2024-08-03T21:25:25+02:00,BOXW50KG--------------QFNL000300--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1568182,CAKIROGLU Buse Naz,Person,TUR,Türkiye,5,POINTS,W
2024-08-03T21:25:25+02:00,BOXW50KG--------------QFNL000300--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1905044,KAIVO-OJA Pihla,Person,FIN,Finland,0,POINTS,L
2024-08-03T21:42:55+02:00,BOXW50KG--------------QFNL000400--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1879113,LKHADIRI Wassila,Person,FRA,France,2,POINTS,L
2024-08-03T21:42:55+02:00,BOXW50KG--------------QFNL000400--,BOXW50KG,Women's 50kg,Women's 50kg - Quarterfinal,Quarterfinal,W,Boxing,BOX,North Paris Arena,1979870,VILLEGAS Aira,Person,PHI,Philippines,3,POINTS,W
2024-08-06T22:22:59+02:00,BOXW50KG--------------SFNL000100--,BOXW50KG,Women's 50kg,Women's 50kg - Semifinal,Semifinal,W,Boxing,BOX,Roland-Garros Stadium,1926833,WU Yu,Person,CHN,China,4,POINTS,W
2024-08-06T22:22:59+02:00,BOXW50KG--------------SFNL000100--,BOXW50KG,Women's 50kg,Women's 50kg - Semifinal,Semifinal,W,Boxing,BOX,Roland-Garros Stadium,1931331,KYZAIBAY Nazym,Person,KAZ,Kazakhstan,1,POINTS,L
2024-08-06T22:40:49+02:00,BOXW50KG--------------SFNL000200--,BOXW50KG,Women's 50kg,Women's 50kg - Semifinal,Semifinal,W,Boxing,BOX,Roland-Garros Stadium,1568182,CAKIROGLU Buse Naz,Person,TUR,Türkiye,5,POINTS,W
2024-08-06T22:40:49+02:00,BOXW50KG--------------SFNL000200--,BOXW50KG,Women's 50kg,Women's 50kg - Semifinal,Semifinal,W,Boxing,BOX,Roland-Garros Stadium,1979870,VILLEGAS Aira,Person,PHI,Philippines,0,POINTS,L
2024-08-09T22:04:52+02:00,BOXW50KG--------------FNL-000100--,BOXW50KG,Women's 50kg,Women's 50kg - Final,Final,W,Boxing,BOX,Roland-Garros Stadium,1926833,WU Yu,Person,CHN,China,4,POINTS,W
2024-08-09T22:04:52+02:00,BOXW50KG--------------FNL-000100--,BOXW50KG,Women's 50kg,Women's 50kg - Final,Final,W,Boxing,BOX,Roland-Garros Stadium,1568182,CAKIROGLU Buse Naz,Person,TUR,Türkiye,1,POINTS,L
2024-07-27T14:49:00+02:00,BOXW54KG--------------R32-000700--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1555069,UKTAMOVA Nigina,Person,UZB,Uzbekistan,,RM,W
2024-07-27T14:49:00+02:00,BOXW54KG--------------R32-000700--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1962683,AYYAD Yomna,Person,EGY,Egypt,,RM,L
2024-07-27T15:59:27+02:00,BOXW54KG--------------R32-000200--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1887957,HUANG Hsiao Wen,Person,TPE,Chinese Taipei,5,POINTS,W
2024-07-27T15:59:27+02:00,BOXW54KG--------------R32-000200--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1956479,GOJKOVIC Bojana,Person,MNE,Montenegro,0,POINTS,L
2024-07-27T16:02:23+02:00,BOXW54KG--------------R32-000600--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1898306,JITPONG Jutamas,Person,THA,Thailand,4,POINTS,W
2024-07-27T16:02:23+02:00,BOXW54KG--------------R32-000600--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1947950,CIRKOVIC Sara,Person,SRB,Serbia,1,POINTS,L
2024-07-27T20:15:31+02:00,BOXW54KG--------------R32-001000--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1957853,DAVISON Charley,Person,GBR,Great Britain,2,POINTS,L
2024-07-27T20:15:31+02:00,BOXW54KG--------------R32-001000--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1568186,AKBAS Hatice,Person,TUR,Türkiye,3,POINTS,W
2024-07-27T20:32:48+02:00,BOXW54KG--------------R32-001100--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1913485,MUNGUNTSETSEG Enkhjargal,Person,MGL,Mongolia,5,POINTS,W
2024-07-27T20:32:48+02:00,BOXW54KG--------------R32-001100--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1899505,CHARAABI Sirine,Person,ITA,Italy,0,POINTS,L
2024-07-27T20:50:06+02:00,BOXW54KG--------------R32-001500--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1550313,PREETI,Person,IND,India,5,POINTS,W
2024-07-27T20:50:06+02:00,BOXW54KG--------------R32-001500--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 32,Preliminaries - Round of 32,W,Boxing,BOX,North Paris Arena,1908825,VO Thi Kim Anh,Person,VIE,Vietnam,0,POINTS,L
2024-07-30T12:40:16+02:00,BOXW54KG--------------8FNL000100--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1555317,PETROVA Stanimira,Person,BUL,Bulgaria,4,POINTS,W
2024-07-30T12:40:16+02:00,BOXW54KG--------------8FNL000100--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1887957,HUANG Hsiao Wen,Person,TPE,Chinese Taipei,1,POINTS,L
2024-07-30T12:57:24+02:00,BOXW54KG--------------8FNL000200--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1546049,LEHANE Jennifer,Person,IRL,Ireland,0,POINTS,L
2024-07-30T12:57:24+02:00,BOXW54KG--------------8FNL000200--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1926832,CHANG Yuan,Person,CHN,China,5,POINTS,W
2024-07-30T13:14:10+02:00,BOXW54KG--------------8FNL000300--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1551283,BERTAL Widad,Person,MAR,Morocco,3,POINTS,W
2024-07-30T13:14:10+02:00,BOXW54KG--------------8FNL000300--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1898306,JITPONG Jutamas,Person,THA,Thailand,2,POINTS,L
2024-07-30T17:12:26+02:00,BOXW54KG--------------8FNL000400--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1555069,UKTAMOVA Nigina,Person,UZB,Uzbekistan,0,POINTS,L
2024-07-30T17:12:26+02:00,BOXW54KG--------------8FNL000400--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1980125,PANG Cholmi,Person,PRK,DPR Korea,5,POINTS,W
2024-07-30T17:28:48+02:00,BOXW54KG--------------8FNL000500--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1940142,ECHEGARAY Tiana,Person,AUS,Australia,0,POINTS,L
2024-07-30T17:28:48+02:00,BOXW54KG--------------8FNL000500--,BOXW54KG,Women's 54kg,Women's 54kg - Preliminaries - Round of 16,Preliminaries - Round of 16,W,Boxing,BOX,North Paris Arena,1568186,AKBAS Hatice,Person,TUR,Türkiye,5,POINTS,W
