date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM
2024-07-27T10:16:55+02:00,BDMXDOUBLES-----------GPD-000500--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-MAS01,CHEN Tang Jie / TOH Ee Wei,Team,MAS,Malaysia,2,POINTS,W,
2024-07-27T10:16:55+02:00,BDMXDOUBLES-----------GPD-000500--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-SGP01,HEE Yong Kai Terry / TAN Wei Han Jessica,Team,SGP,Singapore,0,POINTS,L,
2024-07-27T11:00:24+02:00,BDMXDOUBLES-----------GPB-000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-THA01,PUAVARANUKROH Dechapol / TAERATTANACHAI Sapsiree,Team,THA,Thailand,2,POINTS,W,
2024-07-27T11:00:24+02:00,BDMXDOUBLES-----------GPB-000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-NED01,TABELING Robin / PIEK Selena,Team,NED,Netherlands,0,POINTS,L,
2024-07-27T14:44:52+02:00,BDMXDOUBLES-----------GPC-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group C,Group Play Stage - Group C,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-HKG01,TANG Chun Man / TSE Ying Suet,Team,HKG,"Hong Kong, China",2,POINTS,W,
2024-07-27T14:44:52+02:00,BDMXDOUBLES-----------GPC-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group C,Group Play Stage - Group C,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-TPE01,YE Hong Wei / LEE Chia Hsin,Team,TPE,Chinese Taipei,0,POINTS,L,
2024-07-27T16:34:17+02:00,BDMXDOUBLES-----------GPA-000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN02,ZHENG Si Wei / HUANG Ya Qiong,Team,CHN,China,2,POINTS,W,
2024-07-27T16:34:17+02:00,BDMXDOUBLES-----------GPA-000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-FRA01,GICQUEL Thom / DELRUE Delphine,Team,FRA,France,0,POINTS,L,
2024-07-27T17:21:02+02:00,BDMXDOUBLES-----------GPA-000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR02,KIM Won Ho / JEONG Na Eun,Team,KOR,Korea,1,POINTS,L,
2024-07-27T17:21:02+02:00,BDMXDOUBLES-----------GPA-000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-INA01,RIVALDY Rinov / MENTARI Pitha Haningtyas,Team,INA,Indonesia,2,POINTS,W,
2024-07-28T09:13:49+02:00,BDMXDOUBLES-----------GPD-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN01,FENG Yan Zhe / HUANG Dong Ping,Team,CHN,China,2,POINTS,W,
2024-07-28T09:13:49+02:00,BDMXDOUBLES-----------GPD-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-SGP01,HEE Yong Kai Terry / TAN Wei Han Jessica,Team,SGP,Singapore,0,POINTS,L,
2024-07-28T12:25:06+02:00,BDMXDOUBLES-----------GPD-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-MAS01,CHEN Tang Jie / TOH Ee Wei,Team,MAS,Malaysia,2,POINTS,W,
2024-07-28T12:25:06+02:00,BDMXDOUBLES-----------GPD-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-USA01,CHIU Vinson / GAI Jennie,Team,USA,United States,0,POINTS,L,
2024-07-28T14:29:09+02:00,BDMXDOUBLES-----------GPA-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN02,ZHENG Si Wei / HUANG Ya Qiong,Team,CHN,China,2,POINTS,W,
2024-07-28T14:29:09+02:00,BDMXDOUBLES-----------GPA-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-INA01,RIVALDY Rinov / MENTARI Pitha Haningtyas,Team,INA,Indonesia,0,POINTS,L,
2024-07-28T15:50:30+02:00,BDMXDOUBLES-----------GPA-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR02,KIM Won Ho / JEONG Na Eun,Team,KOR,Korea,2,POINTS,W,
2024-07-28T15:50:30+02:00,BDMXDOUBLES-----------GPA-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-FRA01,GICQUEL Thom / DELRUE Delphine,Team,FRA,France,0,POINTS,L,
2024-07-28T20:07:54+02:00,BDMXDOUBLES-----------GPB-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-THA01,PUAVARANUKROH Dechapol / TAERATTANACHAI Sapsiree,Team,THA,Thailand,2,POINTS,W,
2024-07-28T20:07:54+02:00,BDMXDOUBLES-----------GPB-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-ALG01,MAMMERI Koceila / MAMMERI Tanina Violette,Team,ALG,Algeria,0,POINTS,L,
2024-07-28T21:50:50+02:00,BDMXDOUBLES-----------GPB-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR01,SEO Seung Jae / CHAE Yu Jung,Team,KOR,Korea,2,POINTS,W,
2024-07-28T21:50:50+02:00,BDMXDOUBLES-----------GPB-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-NED01,TABELING Robin / PIEK Selena,Team,NED,Netherlands,0,POINTS,L,
2024-07-28T22:22:20+02:00,BDMXDOUBLES-----------GPC-000600--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group C,Group Play Stage - Group C,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-JPN01,WATANABE Yuta / HIGASHINO Arisa,Team,JPN,Japan,2,POINTS,W,
2024-07-28T22:22:20+02:00,BDMXDOUBLES-----------GPC-000600--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group C,Group Play Stage - Group C,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-TPE01,YE Hong Wei / LEE Chia Hsin,Team,TPE,Chinese Taipei,0,POINTS,L,
2024-07-29T09:44:03+02:00,BDMXDOUBLES-----------GPD-000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN01,FENG Yan Zhe / HUANG Dong Ping,Team,CHN,China,1,POINTS,L,
2024-07-29T09:44:03+02:00,BDMXDOUBLES-----------GPD-000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-MAS01,CHEN Tang Jie / TOH Ee Wei,Team,MAS,Malaysia,2,POINTS,W,
2024-07-29T10:02:48+02:00,BDMXDOUBLES-----------GPA-000600--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN02,ZHENG Si Wei / HUANG Ya Qiong,Team,CHN,China,2,POINTS,W,
2024-07-29T10:02:48+02:00,BDMXDOUBLES-----------GPA-000600--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR02,KIM Won Ho / JEONG Na Eun,Team,KOR,Korea,0,POINTS,L,
2024-07-29T10:59:41+02:00,BDMXDOUBLES-----------GPA-000500--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-INA01,RIVALDY Rinov / MENTARI Pitha Haningtyas,Team,INA,Indonesia,0,POINTS,L,
2024-07-29T10:59:41+02:00,BDMXDOUBLES-----------GPA-000500--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group A,Group Play Stage - Group A,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-FRA01,GICQUEL Thom / DELRUE Delphine,Team,FRA,France,2,POINTS,W,
2024-07-29T11:49:46+02:00,BDMXDOUBLES-----------GPD-000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-SGP01,HEE Yong Kai Terry / TAN Wei Han Jessica,Team,SGP,Singapore,2,POINTS,W,
2024-07-29T11:49:46+02:00,BDMXDOUBLES-----------GPD-000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group D,Group Play Stage - Group D,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-USA01,CHIU Vinson / GAI Jennie,Team,USA,United States,0,POINTS,L,
2024-07-29T15:07:55+02:00,BDMXDOUBLES-----------GPB-000600--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR01,SEO Seung Jae / CHAE Yu Jung,Team,KOR,Korea,2,POINTS,W,
2024-07-29T15:07:55+02:00,BDMXDOUBLES-----------GPB-000600--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-THA01,PUAVARANUKROH Dechapol / TAERATTANACHAI Sapsiree,Team,THA,Thailand,1,POINTS,L,
2024-07-29T15:22:43+02:00,BDMXDOUBLES-----------GPB-000500--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-NED01,TABELING Robin / PIEK Selena,Team,NED,Netherlands,2,POINTS,W,
2024-07-29T15:22:43+02:00,BDMXDOUBLES-----------GPB-000500--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group B,Group Play Stage - Group B,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-ALG01,MAMMERI Koceila / MAMMERI Tanina Violette,Team,ALG,Algeria,0,POINTS,L,
2024-07-29T22:22:25+02:00,BDMXDOUBLES-----------GPC-000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group C,Group Play Stage - Group C,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-JPN01,WATANABE Yuta / HIGASHINO Arisa,Team,JPN,Japan,2,POINTS,W,
2024-07-29T22:22:25+02:00,BDMXDOUBLES-----------GPC-000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Group Play Stage - Group C,Group Play Stage - Group C,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-HKG01,TANG Chun Man / TSE Ying Suet,Team,HKG,"Hong Kong, China",1,POINTS,L,
2024-07-31T21:26:15+02:00,BDMXDOUBLES-----------QFNL000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-HKG01,TANG Chun Man / TSE Ying Suet,Team,HKG,"Hong Kong, China",0,POINTS,L,
2024-07-31T21:26:15+02:00,BDMXDOUBLES-----------QFNL000300--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR01,SEO Seung Jae / CHAE Yu Jung,Team,KOR,Korea,2,POINTS,W,
2024-07-31T22:06:25+02:00,BDMXDOUBLES-----------QFNL000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-JPN01,WATANABE Yuta / HIGASHINO Arisa,Team,JPN,Japan,2,POINTS,W,
2024-07-31T22:06:25+02:00,BDMXDOUBLES-----------QFNL000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-THA01,PUAVARANUKROH Dechapol / TAERATTANACHAI Sapsiree,Team,THA,Thailand,0,POINTS,L,
2024-07-31T22:19:30+02:00,BDMXDOUBLES-----------QFNL000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR02,KIM Won Ho / JEONG Na Eun,Team,KOR,Korea,2,POINTS,W,
2024-07-31T22:19:30+02:00,BDMXDOUBLES-----------QFNL000400--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-MAS01,CHEN Tang Jie / TOH Ee Wei,Team,MAS,Malaysia,0,POINTS,L,
2024-07-31T22:27:53+02:00,BDMXDOUBLES-----------QFNL000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN02,ZHENG Si Wei / HUANG Ya Qiong,Team,CHN,China,2,POINTS,W,
2024-07-31T22:27:53+02:00,BDMXDOUBLES-----------QFNL000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Quarterfinal,Quarterfinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN01,FENG Yan Zhe / HUANG Dong Ping,Team,CHN,China,0,POINTS,L,
2024-08-01T21:13:23+02:00,BDMXDOUBLES-----------SFNL000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Semifinal,Semifinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR01,SEO Seung Jae / CHAE Yu Jung,Team,KOR,Korea,1,POINTS,L,
2024-08-01T21:13:23+02:00,BDMXDOUBLES-----------SFNL000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Semifinal,Semifinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR02,KIM Won Ho / JEONG Na Eun,Team,KOR,Korea,2,POINTS,W,
2024-08-01T21:15:29+02:00,BDMXDOUBLES-----------SFNL000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Semifinal,Semifinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN02,ZHENG Si Wei / HUANG Ya Qiong,Team,CHN,China,2,POINTS,W,
2024-08-01T21:15:29+02:00,BDMXDOUBLES-----------SFNL000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Semifinal,Semifinal,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-JPN01,WATANABE Yuta / HIGASHINO Arisa,Team,JPN,Japan,0,POINTS,L,
2024-08-02T15:54:57+02:00,BDMXDOUBLES-----------FNL-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Bronze Medal Match,Bronze Medal Match,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-JPN01,WATANABE Yuta / HIGASHINO Arisa,Team,JPN,Japan,2,POINTS,W,
2024-08-02T15:54:57+02:00,BDMXDOUBLES-----------FNL-000200--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Bronze Medal Match,Bronze Medal Match,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR01,SEO Seung Jae / CHAE Yu Jung,Team,KOR,Korea,0,POINTS,L,
2024-08-02T16:53:43+02:00,BDMXDOUBLES-----------FNL-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Gold Medal Match,Gold Medal Match,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-CHN02,ZHENG Si Wei / HUANG Ya Qiong,Team,CHN,China,2,POINTS,W,
2024-08-02T16:53:43+02:00,BDMXDOUBLES-----------FNL-000100--,BDMXDOUBLES,Mixed Doubles,Mixed Doubles Gold Medal Match,Gold Medal Match,X,Badminton,BDM,La Chapelle Arena,BDMXDOUBLES-KOR02,KIM Won Ho / JEONG Na Eun,Team,KOR,Korea,0,POINTS,L,
2024-07-27T11:11:37+02:00,BDMWDOUBLES-----------GPA-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN02,CHEN Qing Chen / JIA Yi Fan,Team,CHN,China,2,POINTS,W,
2024-07-27T11:11:37+02:00,BDMWDOUBLES-----------GPA-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-MAS01,TAN Pearly / THINAAH Muralitharan,Team,MAS,Malaysia,0,POINTS,L,
2024-07-27T12:50:18+02:00,BDMWDOUBLES-----------GPA-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN02,MATSUMOTO Mayu / NAGAHARA Wakana,Team,JPN,Japan,2,POINTS,W,
2024-07-27T12:50:18+02:00,BDMWDOUBLES-----------GPA-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-INA01,RAHAYU Apriyani / RAMADHANTI Siti Fadia Silva,Team,INA,Indonesia,0,POINTS,L,
2024-07-27T14:56:34+02:00,BDMWDOUBLES-----------GPB-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN01,LIU Sheng Shu / TAN Ning,Team,CHN,China,2,POINTS,W,
2024-07-27T14:56:34+02:00,BDMWDOUBLES-----------GPB-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-USA01,XU Annie / XU Kerry,Team,USA,United States,0,POINTS,L,
2024-07-27T15:23:04+02:00,BDMWDOUBLES-----------GPB-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-HKG01,YEUNG Nga Ting / YEUNG Pui Lam,Team,HKG,"Hong Kong, China",1,POINTS,L,
2024-07-27T15:23:04+02:00,BDMWDOUBLES-----------GPB-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-BUL01,STOEVA Gabriela / STOEVA Stefani,Team,BUL,Bulgaria,2,POINTS,W,
2024-07-27T21:13:03+02:00,BDMWDOUBLES-----------GPC-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN01,MATSUYAMA Nami / SHIDA Chiharu,Team,JPN,Japan,2,POINTS,W,
2024-07-27T21:13:03+02:00,BDMWDOUBLES-----------GPC-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-AUS01,MAPASA Setyana / YU Angela,Team,AUS,Australia,0,POINTS,L,
2024-07-27T21:17:55+02:00,BDMWDOUBLES-----------GPC-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR02,KIM So Yeong / KONG Hee Yong,Team,KOR,Korea,2,POINTS,W,
2024-07-27T21:17:55+02:00,BDMWDOUBLES-----------GPC-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-IND01,CRASTO Tanisha / PONNAPPA Ashwini,Team,IND,India,0,POINTS,L,
2024-07-27T21:41:54+02:00,BDMWDOUBLES-----------GPD-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR01,BAEK Ha Na / LEE So Hee,Team,KOR,Korea,1,POINTS,L,
2024-07-27T21:41:54+02:00,BDMWDOUBLES-----------GPD-000600--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-DEN01,FRUERGAARD Maiken / THYGESEN Sara,Team,DEN,Denmark,2,POINTS,W,
2024-07-28T00:20:03+02:00,BDMWDOUBLES-----------GPD-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-THA01,KITITHARAKUL Jongkolphan / PRAJONGJAI Rawinda,Team,THA,Thailand,2,POINTS,W,
2024-07-28T00:20:03+02:00,BDMWDOUBLES-----------GPD-000500--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group D,Group Play Stage - Group D,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-FRA01,LAMBERT Margot / TRAN Anne,Team,FRA,France,1,POINTS,L,
2024-07-28T09:51:57+02:00,BDMWDOUBLES-----------GPA-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN02,MATSUMOTO Mayu / NAGAHARA Wakana,Team,JPN,Japan,1,POINTS,L,
2024-07-28T09:51:57+02:00,BDMWDOUBLES-----------GPA-000200--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-MAS01,TAN Pearly / THINAAH Muralitharan,Team,MAS,Malaysia,2,POINTS,W,
2024-07-28T11:08:40+02:00,BDMWDOUBLES-----------GPA-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN02,CHEN Qing Chen / JIA Yi Fan,Team,CHN,China,2,POINTS,W,
2024-07-28T11:08:40+02:00,BDMWDOUBLES-----------GPA-000100--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group A,Group Play Stage - Group A,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-INA01,RAHAYU Apriyani / RAMADHANTI Siti Fadia Silva,Team,INA,Indonesia,0,POINTS,L,
2024-07-28T17:23:07+02:00,BDMWDOUBLES-----------GPB-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-CHN01,LIU Sheng Shu / TAN Ning,Team,CHN,China,2,POINTS,W,
2024-07-28T17:23:07+02:00,BDMWDOUBLES-----------GPB-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-BUL01,STOEVA Gabriela / STOEVA Stefani,Team,BUL,Bulgaria,1,POINTS,L,
2024-07-28T21:38:03+02:00,BDMWDOUBLES-----------GPB-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-HKG01,YEUNG Nga Ting / YEUNG Pui Lam,Team,HKG,"Hong Kong, China",2,POINTS,W,
2024-07-28T21:38:03+02:00,BDMWDOUBLES-----------GPB-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group B,Group Play Stage - Group B,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-USA01,XU Annie / XU Kerry,Team,USA,United States,1,POINTS,L,
2024-07-29T10:11:24+02:00,BDMWDOUBLES-----------GPC-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-JPN01,MATSUYAMA Nami / SHIDA Chiharu,Team,JPN,Japan,2,POINTS,W,
2024-07-29T10:11:24+02:00,BDMWDOUBLES-----------GPC-000300--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-IND01,CRASTO Tanisha / PONNAPPA Ashwini,Team,IND,India,0,POINTS,L,
2024-07-29T11:02:54+02:00,BDMWDOUBLES-----------GPC-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-KOR02,KIM So Yeong / KONG Hee Yong,Team,KOR,Korea,2,POINTS,W,
2024-07-29T11:02:54+02:00,BDMWDOUBLES-----------GPC-000400--,BDMWDOUBLES,Women's Doubles,Women's Doubles Group Play Stage - Group C,Group Play Stage - Group C,W,Badminton,BDM,La Chapelle Arena,BDMWDOUBLES-AUS01,MAPASA Setyana / YU Angela,Team,AUS,Australia,0,POINTS,L,
