date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1562276,SLAOUI Noor,Person,MAR,Morocco,,24.00,POINTS,,,45,45
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1937636,KORYCKA Malgorzata,Person,POL,Poland,,21.20,POINTS,,,7,7
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1956174,KAIZINGER Balazs,Person,HUN,Hungary,,16.00,POINTS,,,18,18
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1916988,UGOLOTTI Giovanni,Person,ITA,Italy,,36.40,POINTS,,,61,61
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1951845,PAMUKCU Caroline,Person,USA,United States,,32.00,POINTS,,,6,6
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1892360,FLARUP Peter T.,Person,DEN,Denmark,,33.60,POINTS,,,23,23
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1974855,PHOENIX Jessica,Person,CAN,Canada,,32.40,POINTS,,,51,51
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1965387,BENITEZ VALLE Esteban,Person,ESP,Spain,,29.00,POINTS,,,24,24
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1957927,PETERNELL Alexander,Person,RSA,South Africa,,33.20,POINTS,,,42,42
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1968102,CARVALHO JORGE Marcio,Person,BRA,Brazil,,42.40,POINTS,,,58,58
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1976860,de JONG Sanne,Person,NED,Netherlands,,48.20,POINTS,,,38,38
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1937644,POWALA Robert,Person,POL,Poland,,60.00,POINTS,,,55,55
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1973925,WETTSTEIN Nicolas,Person,ECU,Ecuador,,65.40,POINTS,,,48,48
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1956668,TRUNDA Miroslav,Person,CZE,Czechia,,72.00,POINTS,,,19,19
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1940455,McNAB Kevin,Person,AUS,Australia,,,IRM,RT,,26,26
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1973936,ZABALA G. Ronald,Person,ECU,Ecuador,,,IRM,EL,,21,21
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1914927,WAHLER Christoph,Person,GER,Germany,,,IRM,EL,,25,25
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1937635,KAMINSKI Jan,Person,POL,Poland,,,IRM,EL,,31,31
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,4850481,GRAVE Manuel,Person,POR,Portugal,,,IRM,EL,,44,44
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1956670,PRIHODA JR Miloslav,Person,CZE,Czechia,,,IRM,EL,,47,47
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1927673,SUN Huadong,Person,CHN,China,,,IRM,WD,,20,20
2024-07-28T16:07:14+02:00,EQUOEVENINDV----------XC--000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Cross Country,Cross Country,O,Equestrian,EQU,Château de Versailles,1916985,SANDEI Pietro,Person,ITA,Italy,,14.00,POINTS,,,13,74
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1914921,JUNG Michael,Person,GER,Germany,,4.00,POINTS,,Q,45,49
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1940438,BURTON Christopher,Person,AUS,Australia,,0.40,POINTS,,Q,44,50
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1970898,COLLETT Laura,Person,GBR,Great Britain,,4.80,POINTS,,Q,58,33
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1970917,McEWEN Tom,Person,GBR,Great Britain,,0.00,POINTS,,Q,42,9
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1946434,OIWA Yoshiaki,Person,JPN,Japan,,0.40,POINTS,,Q,54,36
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1977899,VOGG Felix,Person,SUI,Switzerland,,4.00,POINTS,,Q,56,53
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1946438,TOMOTO Kazuma,Person,JPN,Japan,,0.00,POINTS,,Q,38,60
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1939472,PRICE Tim,Person,NZL,New Zealand,,0.00,POINTS,,Q,53,59
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1899847,LANDOIS Stephane,Person,FRA,France,,4.40,POINTS,,Q,57,39
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1976843,BOONZAAIJER Janneke,Person,NED,Netherlands,,0.00,POINTS,,Q,49,14
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1914923,KRAJEWSKI Julia,Person,GER,Germany,,0.40,POINTS,,Q,29,1
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1951844,MARTIN Boyd,Person,USA,United States,,0.00,POINTS,,Q,51,54
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1891514,ANDERSEN Frida,Person,SWE,Sweden,,0.00,POINTS,,Q,52,32
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1899846,LAGHOUAG Karim Florent,Person,FRA,France,,4.00,POINTS,,Q,41,15
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1951829,HALLIDAY Elisabeth,Person,USA,United States,,0.80,POINTS,,Q,35,30
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1939479,JOHNSTONE Clarke,Person,NZL,New Zealand,,4.40,POINTS,,Q,37,35
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1903176,de LIEDEKERKE - MEIER Lara,Person,BEL,Belgium,,4.40,POINTS,,Q,55,64
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1903178,DONCKERS Karin,Person,BEL,Belgium,,4.00,POINTS,,Q,39,16
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1916976,BERTOLI Evelina,Person,ITA,Italy,,5.20,POINTS,,Q,46,37
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1899866,TOUZAINT Nicolas,Person,FRA,France,,8.00,POINTS,,Q,25,63
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1563914,O'CONNOR Austin,Person,IRL,Ireland,,8.00,POINTS,,Q,50,52
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1940467,ROSE Shane,Person,AUS,Australia,,4.40,POINTS,,Q,28,2
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1970892,CANTER Rosalind,Person,GBR,Great Britain,,4.00,POINTS,,Q,26,57
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1891523,ROMEIKE Louise,Person,SWE,Sweden,,5.60,POINTS,,Q,36,56
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1927679,HUA TIAN Alex,Person,CHN,China,,1.60,POINTS,,Q,10,43
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1976863,KOOREMANS Raf,Person,NED,Netherlands,,12.80,POINTS,,,33,62
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1968112,MAMPRIN LOSANO Rafael,Person,BRA,Brazil,,5.20,POINTS,,,47,34
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1903180,MAGNUS Tine,Person,BEL,Belgium,,4.00,POINTS,,,23,40
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1977663,JOHNER Melody,Person,SUI,Switzerland,,8.80,POINTS,,,24,5
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1976544,GODEL Robin,Person,SUI,Switzerland,,13.20,POINTS,,,40,29
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,2779021,BERRY Susannah,Person,IRL,Ireland,,4.00,POINTS,,,34,28
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1974890,SLEZAK Karl,Person,CAN,Canada,,12.00,POINTS,,,48,27
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1891524,SJOBORG Sofia,Person,SWE,Sweden,,4.80,POINTS,,,20,8
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1878976,AMBROS Harald,Person,AUT,Austria,,10.00,POINTS,,,9,46
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1974900,WINTER Michael,Person,CAN,Canada,,4.00,POINTS,,,32,3
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1909054,MANNINEN Veera,Person,FIN,Finland,,1.20,POINTS,,,8,22
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1951845,PAMUKCU Caroline,Person,USA,United States,,4.40,POINTS,,,19,6
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1974855,PHOENIX Jessica,Person,CAN,Canada,,0.00,POINTS,,,16,51
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1937636,KORYCKA Malgorzata,Person,POL,Poland,,10.00,POINTS,,,43,7
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1939477,PRICE Jonelle,Person,NZL,New Zealand,,12.00,POINTS,,,21,11
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1956174,KAIZINGER Balazs,Person,HUN,Hungary,,10.00,POINTS,,,6,18
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1892360,FLARUP Peter T.,Person,DEN,Denmark,,9.60,POINTS,,,5,23
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1957927,PETERNELL Alexander,Person,RSA,South Africa,,5.60,POINTS,,,3,42
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1968102,CARVALHO JORGE Marcio,Person,BRA,Brazil,,4.00,POINTS,,,31,58
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1562276,SLAOUI Noor,Person,MAR,Morocco,,20.80,POINTS,,,7,45
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1916988,UGOLOTTI Giovanni,Person,ITA,Italy,,22.00,POINTS,,,30,61
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1976860,de JONG Sanne,Person,NED,Netherlands,,5.20,POINTS,,,17,38
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1937644,POWALA Robert,Person,POL,Poland,,1.60,POINTS,,,27,55
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1965387,BENITEZ VALLE Esteban,Person,ESP,Spain,,29.20,POINTS,,,4,24
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1956668,TRUNDA Miroslav,Person,CZE,Czechia,,30.00,POINTS,,,1,19
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1973925,WETTSTEIN Nicolas,Person,ECU,Ecuador,,50.80,POINTS,,,2,48
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1914927,WAHLER Christoph,Person,GER,Germany,,0.00,POINTS,,,13,25
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1937640,KNAP Wiktoria,Person,POL,Poland,,22.80,POINTS,,,11,78
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1940468,LOWINGS Shenae,Person,AUS,Australia,,9.20,POINTS,,,12,66
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1916985,SANDEI Pietro,Person,ITA,Italy,,8.40,POINTS,,,14,74
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1968116,FONSECA Ruy,Person,BRA,Brazil,,8.00,POINTS,,,15,68
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1555109,CLARK Aoife,Person,IRL,Ireland,,4.00,POINTS,,,18,73
2024-07-29T13:50:43+02:00,EQUOEVENINDV----------JUMP000200--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Qualifier,Jumping Qualifier,O,Equestrian,EQU,Château de Versailles,1946428,TANAKA Toshiyuki,Person,JPN,Japan,,1.60,POINTS,,,22,75
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1914921,JUNG Michael,Person,GER,Germany,,0.00,POINTS,,,25,49
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1940438,BURTON Christopher,Person,AUS,Australia,,0.00,POINTS,,,24,50
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1970898,COLLETT Laura,Person,GBR,Great Britain,,0.00,POINTS,,,23,33
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1970917,McEWEN Tom,Person,GBR,Great Britain,,0.00,POINTS,,,22,9
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1946438,TOMOTO Kazuma,Person,JPN,Japan,,0.00,POINTS,,,19,60
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1939472,PRICE Tim,Person,NZL,New Zealand,,0.00,POINTS,,,18,59
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1946434,OIWA Yoshiaki,Person,JPN,Japan,,4.40,POINTS,,,21,36
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1977899,VOGG Felix,Person,SUI,Switzerland,,4.40,POINTS,,,20,53
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1976843,BOONZAAIJER Janneke,Person,NED,Netherlands,,0.00,POINTS,,,16,14
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1951844,MARTIN Boyd,Person,USA,United States,,0.00,POINTS,,,15,54
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1914923,KRAJEWSKI Julia,Person,GER,Germany,,0.00,POINTS,,,14,1
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1891514,ANDERSEN Frida,Person,SWE,Sweden,,0.00,POINTS,,,13,32
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1903176,de LIEDEKERKE - MEIER Lara,Person,BEL,Belgium,,0.00,POINTS,,,9,64
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1899847,LANDOIS Stephane,Person,FRA,France,,4.00,POINTS,,,17,39
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1899846,LAGHOUAG Karim Florent,Person,FRA,France,,4.00,POINTS,,,12,15
2024-07-29T15:58:57+02:00,EQUOEVENINDV----------JUMP000100--,EQUOEVENINDV,Eventing Individual,Eventing Individual Jumping Final,Jumping - Individual Final,O,Equestrian,EQU,Château de Versailles,1903178,DONCKERS Karin,Person,BEL,Belgium,,0.40,POINTS,,,8,16
