date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order,bib
2024-08-09T19:00:26+02:00,MPNMINDIVID-----------SFNL0002LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Semi-final B, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1954221,FERNANDEZ Andres,Person,GUA,Guatemala,14.0,664,POINTS,,,14,14
2024-08-09T19:00:26+02:00,MPNMINDIVID-----------SFNL0002LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Semi-final B, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1535729,SERRANO Franco,Person,ARG,Argentina,15.0,660,POINTS,,,15,15
2024-08-09T19:00:26+02:00,MPNMINDIVID-----------SFNL0002LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Semi-final B, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1893762,ROJAS Marcos,Person,CUB,Cuba,16.0,659,POINTS,,,17,17
2024-08-09T19:00:26+02:00,MPNMINDIVID-----------SFNL0002LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Semi-final B, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1917975,BUSTOS Esteban,Person,CHI,Chile,17.0,654,POINTS,,,16,16
2024-08-09T19:00:26+02:00,MPNMINDIVID-----------SFNL0002LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Semi-final B, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1953667,KASPERCZAK Kamil,Person,POL,Poland,18.0,0,POINTS,DNF,,12,12
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1553031,MALAN Giorgio,Person,ITA,Italy,1.0,300,POINTS,,,6,13
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1887939,SATO Taishu,Person,JPN,Japan,2.0,300,POINTS,,,14,5
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1545123,MOURCIA Jean-Baptiste,Person,FRA,France,3.0,300,POINTS,,,3,16
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1936694,SZEP Balazs,Person,HUN,Hungary,4.0,300,POINTS,,,7,12
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1550546,LIEBIG Fabian,Person,GER,Germany,5.0,300,POINTS,,,5,14
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1932649,ELGENDY Ahmed,Person,EGY,Egypt,6.0,300,POINTS,,,18,1
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1896128,CHOONG Joseph,Person,GBR,Great Britain,7.0,293,POINTS,,,2,17
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1976486,DALLENBACH Alexandre,Person,SUI,Switzerland,8.0,293,POINTS,,,15,4
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1553033,CICINELLI Matteo,Person,ITA,Italy,9.0,293,POINTS,,,8,11
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1550544,DOGUE Marvin,Person,GER,Germany,10.0,293,POINTS,,,9,10
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1786884,JUN Woongtae,Person,KOR,Korea,11.0,287,POINTS,,,16,3
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1786899,SEO Changwan,Person,KOR,Korea,12.0,286,POINTS,,,12,7
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1535363,HERNANDEZ Emiliano,Person,MEX,Mexico,13.0,286,POINTS,,,4,15
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1953666,GUTKOWSKI Lukasz,Person,POL,Poland,14.0,286,POINTS,,,13,6
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1936524,BOHM Csaba,Person,HUN,Hungary,15.0,286,POINTS,,,1,18
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1963091,SVECOVS Pavels,Person,LAT,Latvia,16.0,279,POINTS,,,17,2
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1545119,PRADES Valentin,Person,FRA,France,17.0,272,POINTS,,,11,8
2024-08-10T18:04:15+02:00,MPNMINDIVID-----------FNL-0001EQ--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Riding Show Jumping",Riding Show Jumping,M,Modern Pentathlon,MPN,Château de Versailles,1932880,SHABAN Mohanad,Person,EGY,Egypt,18.0,0,IRM_POINTS,EL,,10,9
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1932649,ELGENDY Ahmed,Person,EGY,Egypt,,0,POINTS,,,1,1
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1786884,JUN Woongtae,Person,KOR,Korea,,6,POINTS,,,3,3
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1963091,SVECOVS Pavels,Person,LAT,Latvia,,0,POINTS,,,2,2
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1976486,DALLENBACH Alexandre,Person,SUI,Switzerland,,2,POINTS,,,4,4
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1887939,SATO Taishu,Person,JPN,Japan,,2,POINTS,,,5,5
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1786899,SEO Changwan,Person,KOR,Korea,,4,POINTS,,,7,7
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1545119,PRADES Valentin,Person,FRA,France,,2,POINTS,,,8,8
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1932880,SHABAN Mohanad,Person,EGY,Egypt,,2,POINTS,,,9,9
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1953666,GUTKOWSKI Lukasz,Person,POL,Poland,,0,POINTS,,,6,6
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1550544,DOGUE Marvin,Person,GER,Germany,,0,POINTS,,,10,10
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1535363,HERNANDEZ Emiliano,Person,MEX,Mexico,,12,POINTS,,,15,15
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1553033,CICINELLI Matteo,Person,ITA,Italy,,0,POINTS,,,11,11
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1936694,SZEP Balazs,Person,HUN,Hungary,,0,POINTS,,,12,12
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1553031,MALAN Giorgio,Person,ITA,Italy,,0,POINTS,,,13,13
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1550546,LIEBIG Fabian,Person,GER,Germany,,0,POINTS,,,14,14
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1545123,MOURCIA Jean-Baptiste,Person,FRA,France,,0,POINTS,,,16,16
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1896128,CHOONG Joseph,Person,GBR,Great Britain,,4,POINTS,,,17,17
2024-08-10T18:33:07+02:00,MPNMINDIVID-----------FNL-0001FE--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Fencing Bonus Round",Fencing Bonus Round,M,Modern Pentathlon,MPN,Château de Versailles,1936524,BOHM Csaba,Person,HUN,Hungary,,0,POINTS,,,18,18
2024-08-10T18:43:55+02:00,MPNMINDIVID-----------FNL-0001SW01,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,M,Modern Pentathlon,MPN,Château de Versailles,1896128,CHOONG Joseph,Person,GBR,Great Britain,1.0,1:57.52,TIME,,,4,
2024-08-10T18:43:55+02:00,MPNMINDIVID-----------FNL-0001SW01,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,M,Modern Pentathlon,MPN,Château de Versailles,1936524,BOHM Csaba,Person,HUN,Hungary,2.0,1:58.94,TIME,,,5,
2024-08-10T18:43:55+02:00,MPNMINDIVID-----------FNL-0001SW01,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,M,Modern Pentathlon,MPN,Château de Versailles,1535363,HERNANDEZ Emiliano,Person,MEX,Mexico,3.0,2:03.39,TIME,,,1,
2024-08-10T18:43:55+02:00,MPNMINDIVID-----------FNL-0001SW01,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,M,Modern Pentathlon,MPN,Château de Versailles,1932880,SHABAN Mohanad,Person,EGY,Egypt,4.0,2:05.35,TIME,,,6,
2024-08-10T18:43:55+02:00,MPNMINDIVID-----------FNL-0001SW01,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,M,Modern Pentathlon,MPN,Château de Versailles,1545119,PRADES Valentin,Person,FRA,France,5.0,2:07.07,TIME,,,3,
2024-08-10T18:43:55+02:00,MPNMINDIVID-----------FNL-0001SW01,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 1",Swimming Heat 1,M,Modern Pentathlon,MPN,Château de Versailles,1545123,MOURCIA Jean-Baptiste,Person,FRA,France,6.0,2:10.05,TIME,,,2,
2024-08-10T18:50:08+02:00,MPNMINDIVID-----------FNL-0001SW02,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,M,Modern Pentathlon,MPN,Château de Versailles,1553033,CICINELLI Matteo,Person,ITA,Italy,1.0,1:59.06,TIME,,,4,
2024-08-10T18:50:08+02:00,MPNMINDIVID-----------FNL-0001SW02,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,M,Modern Pentathlon,MPN,Château de Versailles,1553031,MALAN Giorgio,Person,ITA,Italy,2.0,1:59.23,TIME,,,3,
2024-08-10T18:50:08+02:00,MPNMINDIVID-----------FNL-0001SW02,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,M,Modern Pentathlon,MPN,Château de Versailles,1786899,SEO Changwan,Person,KOR,Korea,3.0,2:01.53,TIME,,,1,
2024-08-10T18:50:08+02:00,MPNMINDIVID-----------FNL-0001SW02,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,M,Modern Pentathlon,MPN,Château de Versailles,1550546,LIEBIG Fabian,Person,GER,Germany,4.0,2:04.18,TIME,,,6,
2024-08-10T18:50:08+02:00,MPNMINDIVID-----------FNL-0001SW02,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,M,Modern Pentathlon,MPN,Château de Versailles,1953666,GUTKOWSKI Lukasz,Person,POL,Poland,5.0,2:05.28,TIME,,,5,
2024-08-10T18:50:08+02:00,MPNMINDIVID-----------FNL-0001SW02,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 2",Swimming Heat 2,M,Modern Pentathlon,MPN,Château de Versailles,1936694,SZEP Balazs,Person,HUN,Hungary,6.0,2:05.83,TIME,,,2,
2024-08-10T18:56:47+02:00,MPNMINDIVID-----------FNL-0001SW03,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,M,Modern Pentathlon,MPN,Château de Versailles,1976486,DALLENBACH Alexandre,Person,SUI,Switzerland,1.0,1:57.64,TIME,,,4,
2024-08-10T18:56:47+02:00,MPNMINDIVID-----------FNL-0001SW03,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,M,Modern Pentathlon,MPN,Château de Versailles,1932649,ELGENDY Ahmed,Person,EGY,Egypt,2.0,1:59.30,TIME,,,1,
2024-08-10T18:56:47+02:00,MPNMINDIVID-----------FNL-0001SW03,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,M,Modern Pentathlon,MPN,Château de Versailles,1786884,JUN Woongtae,Person,KOR,Korea,3.0,1:59.41,TIME,,,3,
2024-08-10T18:56:47+02:00,MPNMINDIVID-----------FNL-0001SW03,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,M,Modern Pentathlon,MPN,Château de Versailles,1963091,SVECOVS Pavels,Person,LAT,Latvia,4.0,2:03.71,TIME,,,5,
2024-08-10T18:56:47+02:00,MPNMINDIVID-----------FNL-0001SW03,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,M,Modern Pentathlon,MPN,Château de Versailles,1887939,SATO Taishu,Person,JPN,Japan,5.0,2:04.21,TIME,,,2,
2024-08-10T18:56:47+02:00,MPNMINDIVID-----------FNL-0001SW03,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Swimming 200m Freestyle Heat 3",Swimming Heat 3,M,Modern Pentathlon,MPN,Château de Versailles,1550544,DOGUE Marvin,Person,GER,Germany,6.0,2:07.00,TIME,,,6,
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1535363,HERNANDEZ Emiliano,Person,MEX,Mexico,1.0,720,POINTS,,,11,11
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1545123,MOURCIA Jean-Baptiste,Person,FRA,France,2.0,717,POINTS,,,16,16
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1936524,BOHM Csaba,Person,HUN,Hungary,3.0,716,POINTS,,,17,17
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1896128,CHOONG Joseph,Person,GBR,Great Britain,4.0,712,POINTS,,,14,14
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1553031,MALAN Giorgio,Person,ITA,Italy,5.0,709,POINTS,,,5,5
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1887939,SATO Taishu,Person,JPN,Japan,6.0,708,POINTS,,,4,4
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1550544,DOGUE Marvin,Person,GER,Germany,7.0,706,POINTS,,,10,10
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1936694,SZEP Balazs,Person,HUN,Hungary,8.0,705,POINTS,,,9,9
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1553033,CICINELLI Matteo,Person,ITA,Italy,9.0,702,POINTS,,,6,6
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1786899,SEO Changwan,Person,KOR,Korea,10.0,698,POINTS,,,7,7
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1932649,ELGENDY Ahmed,Person,EGY,Egypt,11.0,698,POINTS,,,1,1
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1550546,LIEBIG Fabian,Person,GER,Germany,12.0,695,POINTS,,,12,12
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1786884,JUN Woongtae,Person,KOR,Korea,13.0,686,POINTS,,,3,3
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1953666,GUTKOWSKI Lukasz,Person,POL,Poland,14.0,681,POINTS,,,13,13
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1545119,PRADES Valentin,Person,FRA,France,15.0,675,POINTS,,,15,15
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1976486,DALLENBACH Alexandre,Person,SUI,Switzerland,16.0,660,POINTS,,,2,2
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1932880,SHABAN Mohanad,Person,EGY,Egypt,17.0,654,POINTS,,,18,18
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL-0001LR--,MPNMINDIVID,Men's Individual,"Men's Individual, Final, Laser Run",Laser Run,M,Modern Pentathlon,MPN,Château de Versailles,1963091,SVECOVS Pavels,Person,LAT,Latvia,18.0,630,POINTS,,,8,8
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1932649,ELGENDY Ahmed,Person,EGY,Egypt,1.0,1555,POINTS,,0:00,,1
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1887939,SATO Taishu,Person,JPN,Japan,2.0,1542,POINTS,,0:13,,4
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1553031,MALAN Giorgio,Person,ITA,Italy,3.0,1536,POINTS,,0:19,,5
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1535363,HERNANDEZ Emiliano,Person,MEX,Mexico,4.0,1532,POINTS,,0:23,,11
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1553033,CICINELLI Matteo,Person,ITA,Italy,5.0,1527,POINTS,,0:28,,6
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1786884,JUN Woongtae,Person,KOR,Korea,6.0,1526,POINTS,,0:29,,3
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1786899,SEO Changwan,Person,KOR,Korea,7.0,1520,POINTS,,0:35,,7
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1550544,DOGUE Marvin,Person,GER,Germany,8.0,1520,POINTS,,0:35,,10
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1896128,CHOONG Joseph,Person,GBR,Great Britain,9.0,1519,POINTS,,0:36,,14
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1936694,SZEP Balazs,Person,HUN,Hungary,10.0,1519,POINTS,,0:36,,9
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1545123,MOURCIA Jean-Baptiste,Person,FRA,France,11.0,1512,POINTS,,0:43,,16
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1550546,LIEBIG Fabian,Person,GER,Germany,12.0,1507,POINTS,,0:48,,12
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1936524,BOHM Csaba,Person,HUN,Hungary,13.0,1505,POINTS,,0:50,,17
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1976486,DALLENBACH Alexandre,Person,SUI,Switzerland,14.0,1500,POINTS,,0:55,,2
2024-08-10T19:28:38+02:00,MPNMINDIVID-----------FNL---------,MPNMINDIVID,Men's Individual,Men's Individual Final,Final Results,M,Modern Pentathlon,MPN,,1953666,GUTKOWSKI Lukasz,Person,POL,Poland,15.0,1492,POINTS,,1:03,,13
