date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_WLT,bib
2024-08-09T20:44:49+02:00,WREMFS86KG------------REPF000200--,WREMFS86KG,Men's Freestyle 86kg,Men's Freestyle 86kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1891723,AMINE Myles Nazem,Person,SMR,San Marino,4,L,3
2024-08-09T21:00:39+02:00,WREMFS86KG------------FNL-000100--,WREMFS86KG,Men's Freestyle 86kg,Men's Freestyle 86kg Final,Final,M,Wrestling,WRE,Champ-de-Mars Arena,1556873,RAMAZANOV Magomed Eldarovitch,Person,BUL,Bulgaria,7,W,5
2024-08-09T21:00:39+02:00,WREMFS86KG------------FNL-000100--,WREMFS86KG,Men's Freestyle 86kg,Men's Freestyle 86kg Final,Final,M,Wrestling,WRE,Champ-de-Mars Arena,1544803,YAZDANICHARATI Hassan,Person,IRI,IR Iran,1,L,2
2024-08-10T11:29:28+02:00,WREMFS97KG------------8FNL000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1981785,MAGOMEDOV Magomedkhan,Person,AZE,Azerbaijan,9,W,1
2024-08-10T11:29:28+02:00,WREMFS97KG------------8FNL000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1944092,PEREZ SOSA Luis Miguel,Person,DOM,Dominican Republic,0,L,9
2024-08-10T11:39:16+02:00,WREMFS97KG------------8FNL000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1888026,LEFTER Radu,Person,MDA,Republic of Moldova,2,L,10
2024-08-10T11:39:16+02:00,WREMFS97KG------------8FNL000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1894302,BARANOWSKI Zbigniew Mateusz,Person,POL,Poland,8,W,8
2024-08-10T11:48:39+02:00,WREMFS97KG------------8FNL000300--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1552495,MATCHARASHVILI Givi,Person,GEO,Georgia,12,W,5
2024-08-10T11:48:39+02:00,WREMFS97KG------------8FNL000300--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1941516,de LANGE Nicolaas Johannes,Person,RSA,South Africa,2,L,11
2024-08-10T12:01:02+02:00,WREMFS97KG------------8FNL000400--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1572025,McHEDLIDZE Murazi,Person,UKR,Ukraine,5,W,12
2024-08-10T12:01:02+02:00,WREMFS97KG------------8FNL000400--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1570537,CIFTCI Ibrahim,Person,TUR,Türkiye,1,L,4
2024-08-10T12:14:13+02:00,WREMFS97KG------------8FNL000500--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1955488,SNYDER Kyle Frederick,Person,USA,United States,9,W,3
2024-08-10T12:14:13+02:00,WREMFS97KG------------8FNL000500--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1919996,HABILA Awusayiman,Person,CHN,China,5,L,13
2024-08-10T12:24:13+02:00,WREMFS97KG------------8FNL000600--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1911428,SILOT TORRES Arturo,Person,CUB,Cuba,5,W,14
2024-08-10T12:24:13+02:00,WREMFS97KG------------8FNL000600--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1558938,THIELE Erik Sven,Person,GER,Germany,0,L,6
2024-08-10T12:38:26+02:00,WREMFS97KG------------8FNL000700--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1958743,YERGALI Alisher,Person,KAZ,Kazakhstan,6,W,7
2024-08-10T12:38:26+02:00,WREMFS97KG------------8FNL000700--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1562274,ELDERS Mostafa,Person,EGY,Egypt,2,L,15
2024-08-10T12:49:35+02:00,WREMFS97KG------------8FNL000800--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1543095,AZARPIRA Amirali,Person,IRI,IR Iran,3,L,16
2024-08-10T12:49:35+02:00,WREMFS97KG------------8FNL000800--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1540305,TAZHUDINOV Akhmed,Person,BRN,Bahrain,4,W,2
2024-08-10T13:01:59+02:00,WREMFS97KG------------QFNL000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1981785,MAGOMEDOV Magomedkhan,Person,AZE,Azerbaijan,7,W,1
2024-08-10T13:01:59+02:00,WREMFS97KG------------QFNL000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1894302,BARANOWSKI Zbigniew Mateusz,Person,POL,Poland,2,L,8
2024-08-10T13:09:12+02:00,WREMFS97KG------------QFNL000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1552495,MATCHARASHVILI Givi,Person,GEO,Georgia,11,W,5
2024-08-10T13:09:12+02:00,WREMFS97KG------------QFNL000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1572025,McHEDLIDZE Murazi,Person,UKR,Ukraine,0,L,12
2024-08-10T13:17:10+02:00,WREMFS97KG------------QFNL000300--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1955488,SNYDER Kyle Frederick,Person,USA,United States,5,W,3
2024-08-10T13:17:10+02:00,WREMFS97KG------------QFNL000300--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1911428,SILOT TORRES Arturo,Person,CUB,Cuba,0,L,14
2024-08-10T13:30:19+02:00,WREMFS97KG------------QFNL000400--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1958743,YERGALI Alisher,Person,KAZ,Kazakhstan,2,L,7
2024-08-10T13:30:19+02:00,WREMFS97KG------------QFNL000400--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1540305,TAZHUDINOV Akhmed,Person,BRN,Bahrain,14,W,2
2024-08-10T18:45:40+02:00,WREMFS97KG------------SFNL000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1981785,MAGOMEDOV Magomedkhan,Person,AZE,Azerbaijan,0,L,1
2024-08-10T18:45:40+02:00,WREMFS97KG------------SFNL000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1552495,MATCHARASHVILI Givi,Person,GEO,Georgia,5,W,5
2024-08-10T18:56:10+02:00,WREMFS97KG------------SFNL000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1955488,SNYDER Kyle Frederick,Person,USA,United States,4,L,3
2024-08-10T18:56:10+02:00,WREMFS97KG------------SFNL000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1540305,TAZHUDINOV Akhmed,Person,BRN,Bahrain,6,W,2
2024-08-11T11:24:12+02:00,WREMFS97KG------------REP2000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1941516,de LANGE Nicolaas Johannes,Person,RSA,South Africa,3,L,11
2024-08-11T11:24:12+02:00,WREMFS97KG------------REP2000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1572025,McHEDLIDZE Murazi,Person,UKR,Ukraine,5,W,12
2024-08-11T11:34:02+02:00,WREMFS97KG------------REP2000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1543095,AZARPIRA Amirali,Person,IRI,IR Iran,6,W,16
2024-08-11T11:34:02+02:00,WREMFS97KG------------REP2000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1958743,YERGALI Alisher,Person,KAZ,Kazakhstan,1,L,7
2024-08-11T12:45:05+02:00,WREMFS97KG------------REPF000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1572025,McHEDLIDZE Murazi,Person,UKR,Ukraine,0,L,12
2024-08-11T12:45:05+02:00,WREMFS97KG------------REPF000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1981785,MAGOMEDOV Magomedkhan,Person,AZE,Azerbaijan,10,W,1
2024-08-11T13:02:37+02:00,WREMFS97KG------------REPF000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1543095,AZARPIRA Amirali,Person,IRI,IR Iran,4,W,16
2024-08-11T13:02:37+02:00,WREMFS97KG------------REPF000200--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1955488,SNYDER Kyle Frederick,Person,USA,United States,1,L,3
2024-08-11T13:10:53+02:00,WREMFS97KG------------FNL-000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Final,Final,M,Wrestling,WRE,Champ-de-Mars Arena,1552495,MATCHARASHVILI Givi,Person,GEO,Georgia,0,L,5
2024-08-11T13:10:53+02:00,WREMFS97KG------------FNL-000100--,WREMFS97KG,Men's Freestyle 97kg,Men's Freestyle 97kg Final,Final,M,Wrestling,WRE,Champ-de-Mars Arena,1540305,TAZHUDINOV Akhmed,Person,BRN,Bahrain,2,W,2
2024-08-05T15:14:49+02:00,WREMGR130KG-----------8FNL000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1544882,MIRZAZADEH Amin,Person,IRI,IR Iran,3,W,1
2024-08-05T15:14:49+02:00,WREMGR130KG-----------8FNL000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1955302,COON Adam Jacob,Person,USA,United States,1,L,9
2024-08-05T15:25:44+02:00,WREMGR130KG-----------8FNL000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1571506,LOPEZ NUNEZ Mijain,Person,CUB,Cuba,7,W,10
2024-08-05T15:25:44+02:00,WREMGR130KG-----------8FNL000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1891034,LEE Seungchan,Person,KOR,Korea,0,L,8
2024-08-05T15:45:34+02:00,WREMGR130KG-----------8FNL000400--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1935538,SYZDYKOV Alimkhan,Person,KAZ,Kazakhstan,3,W,12
2024-08-05T15:45:34+02:00,WREMGR130KG-----------8FNL000400--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1540262,ALEXUC CIURARIU Alin,Person,ROU,Romania,1,L,4
2024-08-05T16:02:01+02:00,WREMGR130KG-----------8FNL000600--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1894774,ASSAD Oussama,Person,MAR,Morocco,0,L,14
2024-08-05T16:02:01+02:00,WREMGR130KG-----------8FNL000600--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1888976,KNYSTAUTAS Mantas,Person,LTU,Lithuania,9,W,6
2024-08-05T16:07:19+02:00,WREMGR130KG-----------8FNL000500--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1919983,MENG Lingzhe,Person,CHN,China,4,W,3
2024-08-05T16:07:19+02:00,WREMGR130KG-----------8FNL000500--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1558955,KRAHMER Jello,Person,GER,Germany,1,L,13
2024-08-05T16:11:22+02:00,WREMGR130KG-----------8FNL000300--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1932478,NABI Heiki,Person,EST,Estonia,1,L,5
2024-08-05T16:11:22+02:00,WREMGR130KG-----------8FNL000300--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1947191,SHARIATI Sabah Saleh,Person,AZE,Azerbaijan,1,W,11
2024-08-05T16:15:15+02:00,WREMGR130KG-----------8FNL000700--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1935199,ACOSTA FERNANDEZ Yasmani,Person,CHI,Chile,1,W,7
2024-08-05T16:15:15+02:00,WREMGR130KG-----------8FNL000700--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1559474,MILOV Kiril Milenov,Person,BUL,Bulgaria,1,L,15
2024-08-05T16:23:17+02:00,WREMGR130KG-----------8FNL000800--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1572158,BAKIR Muhammet Hamza,Person,TUR,Türkiye,1,L,16
2024-08-05T16:23:17+02:00,WREMGR130KG-----------8FNL000800--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1562609,MOHAMED Abdellatif,Person,EGY,Egypt,3,W,2
2024-08-05T16:31:52+02:00,WREMGR130KG-----------QFNL000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1544882,MIRZAZADEH Amin,Person,IRI,IR Iran,1,L,1
2024-08-05T16:31:52+02:00,WREMGR130KG-----------QFNL000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1571506,LOPEZ NUNEZ Mijain,Person,CUB,Cuba,3,W,10
2024-08-05T16:42:47+02:00,WREMGR130KG-----------QFNL000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1947191,SHARIATI Sabah Saleh,Person,AZE,Azerbaijan,4,W,11
2024-08-05T16:42:47+02:00,WREMGR130KG-----------QFNL000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1935538,SYZDYKOV Alimkhan,Person,KAZ,Kazakhstan,0,L,12
2024-08-05T16:55:33+02:00,WREMGR130KG-----------QFNL000300--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1919983,MENG Lingzhe,Person,CHN,China,1,W,3
2024-08-05T16:55:33+02:00,WREMGR130KG-----------QFNL000300--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1888976,KNYSTAUTAS Mantas,Person,LTU,Lithuania,1,L,6
2024-08-05T17:06:46+02:00,WREMGR130KG-----------QFNL000400--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1935199,ACOSTA FERNANDEZ Yasmani,Person,CHI,Chile,2,W,7
2024-08-05T17:06:46+02:00,WREMGR130KG-----------QFNL000400--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg 1/4 Final,1/4 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1562609,MOHAMED Abdellatif,Person,EGY,Egypt,1,L,2
2024-08-05T21:39:50+02:00,WREMGR130KG-----------SFNL000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1571506,LOPEZ NUNEZ Mijain,Person,CUB,Cuba,4,W,10
2024-08-05T21:39:50+02:00,WREMGR130KG-----------SFNL000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1947191,SHARIATI Sabah Saleh,Person,AZE,Azerbaijan,1,L,11
2024-08-05T21:51:54+02:00,WREMGR130KG-----------SFNL000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1919983,MENG Lingzhe,Person,CHN,China,1,L,3
2024-08-05T21:51:54+02:00,WREMGR130KG-----------SFNL000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Semifinal,Semifinal,M,Wrestling,WRE,Champ-de-Mars Arena,1935199,ACOSTA FERNANDEZ Yasmani,Person,CHI,Chile,1,W,7
2024-08-06T11:08:50+02:00,WREMGR130KG-----------REP2000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1891034,LEE Seungchan,Person,KOR,Korea,0,L,8
2024-08-06T11:08:50+02:00,WREMGR130KG-----------REP2000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1544882,MIRZAZADEH Amin,Person,IRI,IR Iran,9,W,1
2024-08-06T11:18:10+02:00,WREMGR130KG-----------REP2000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1559474,MILOV Kiril Milenov,Person,BUL,Bulgaria,4,L,15
2024-08-06T11:18:10+02:00,WREMGR130KG-----------REP2000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Repechage,Repechage,M,Wrestling,WRE,Champ-de-Mars Arena,1562609,MOHAMED Abdellatif,Person,EGY,Egypt,6,W,2
2024-08-06T20:29:52+02:00,WREMGR130KG-----------REPF000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1544882,MIRZAZADEH Amin,Person,IRI,IR Iran,4,W,1
2024-08-06T20:29:52+02:00,WREMGR130KG-----------REPF000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1947191,SHARIATI Sabah Saleh,Person,AZE,Azerbaijan,0,L,11
2024-08-06T20:43:02+02:00,WREMGR130KG-----------REPF000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1562609,MOHAMED Abdellatif,Person,EGY,Egypt,2,L,2
2024-08-06T20:43:02+02:00,WREMGR130KG-----------REPF000200--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Bronze Medal Match,Bronze Medal Match,M,Wrestling,WRE,Champ-de-Mars Arena,1919983,MENG Lingzhe,Person,CHN,China,5,W,3
2024-08-06T21:05:26+02:00,WREMGR130KG-----------FNL-000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Final,Final,M,Wrestling,WRE,Champ-de-Mars Arena,1571506,LOPEZ NUNEZ Mijain,Person,CUB,Cuba,6,W,10
2024-08-06T21:05:26+02:00,WREMGR130KG-----------FNL-000100--,WREMGR130KG,Men's Greco-Roman 130kg,Men's Greco-Roman 130kg Final,Final,M,Wrestling,WRE,Champ-de-Mars Arena,1935199,ACOSTA FERNANDEZ Yasmani,Person,CHI,Chile,0,L,7
2024-08-05T15:19:23+02:00,WREMGR60KG------------R32-000300--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg Qualification,Qualification,M,Wrestling,WRE,Champ-de-Mars Arena,1956585,TIBILOV Georgij,Person,SRB,Serbia,7,L,10
2024-08-05T15:19:23+02:00,WREMGR60KG------------R32-000300--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg Qualification,Qualification,M,Wrestling,WRE,Champ-de-Mars Arena,1572198,BASAR Enes,Person,TUR,Türkiye,8,W,11
2024-08-05T15:36:00+02:00,WREMGR60KG------------8FNL000500--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1887978,CIOBANU Victor,Person,MDA,Republic of Moldova,3,L,3
2024-08-05T15:36:00+02:00,WREMGR60KG------------8FNL000500--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1980153,RI Se Ung,Person,PRK,DPR Korea,10,W,14
2024-08-05T15:44:43+02:00,WREMGR60KG------------8FNL000600--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1894551,VALIZADEH Jamal,Person,EOR,EOR,0,L,15
2024-08-05T15:44:43+02:00,WREMGR60KG------------8FNL000600--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1562280,BAKHRAMOV Islomjon,Person,UZB,Uzbekistan,9,W,6
2024-08-05T15:58:35+02:00,WREMGR60KG------------8FNL000700--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1925060,RODRIGUEZ OROZCO Raiber Jose,Person,VEN,Venezuela,6,W,7
2024-08-05T15:58:35+02:00,WREMGR60KG------------8FNL000700--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1947168,MAMMADOV Murad,Person,AZE,Azerbaijan,5,L,16
2024-08-05T16:08:27+02:00,WREMGR60KG------------8FNL000800--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1562690,MOHAMED Moamen,Person,EGY,Egypt,2,L,17
2024-08-05T16:08:27+02:00,WREMGR60KG------------8FNL000800--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1919973,CAO Liguo,Person,CHN,China,6,W,2
2024-08-05T16:25:02+02:00,WREMGR60KG------------8FNL000100--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1566631,SHARSHENBEKOV Zholaman,Person,KGZ,Kyrgyzstan,6,W,1
2024-08-05T16:25:02+02:00,WREMGR60KG------------8FNL000100--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1935553,SULTANGALI Aidos,Person,KAZ,Kazakhstan,3,L,9
2024-08-05T16:34:50+02:00,WREMGR60KG------------8FNL000200--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1572198,BASAR Enes,Person,TUR,Türkiye,2,L,11
2024-08-05T16:34:50+02:00,WREMGR60KG------------8FNL000200--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1540263,ARNAUT Razvan,Person,ROU,Romania,4,W,8
2024-08-05T16:39:18+02:00,WREMGR60KG------------8FNL000300--,WREMGR60KG,Men's Greco-Roman 60kg,Men's Greco-Roman 60kg 1/8 Final,1/8 Final,M,Wrestling,WRE,Champ-de-Mars Arena,1544894,MOHSEN NEJAD Mehdi,Person,IRI,IR Iran,9,W,5
