date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_WLT,qualification_mark,start_order,bib
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------FNL-000100--,ARCMTEAM3,Men's Team,Men's Team Gold Medal Match,Gold Medal Match,M,Archery,ARC,Invalides,ARCMTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,,5,SETS,W,,1,1
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------FNL-000100--,ARCMTEAM3,Men's Team,Men's Team Gold Medal Match,Gold Medal Match,M,Archery,ARC,Invalides,ARCMTEAM3---FRA01,France,Team,FRA,France,,1,SETS,L,,2,2
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------SFNL000100--,ARCMTEAM3,Men's Team,Men's Team Semifinal,Semifinal,M,Archery,ARC,Invalides,ARCMTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,,5,SETS,W,,1,1
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------SFNL000100--,ARCMTEAM3,Men's Team,Men's Team Semifinal,Semifinal,M,Archery,ARC,Invalides,ARCMTEAM3---CHN01,People's Republic of China,Team,CHN,China,,1,SETS,L,,2,4
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------FNL-000200--,ARCMTEAM3,Men's Team,Men's Team Bronze Medal Match,Bronze Medal Match,M,Archery,ARC,Invalides,ARCMTEAM3---CHN01,People's Republic of China,Team,CHN,China,,2,SETS,L,,1,4
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------FNL-000200--,ARCMTEAM3,Men's Team,Men's Team Bronze Medal Match,Bronze Medal Match,M,Archery,ARC,Invalides,ARCMTEAM3---TUR01,Türkiye,Team,TUR,Türkiye,,6,SETS,W,,2,6
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------SFNL000200--,ARCMTEAM3,Men's Team,Men's Team Semifinal,Semifinal,M,Archery,ARC,Invalides,ARCMTEAM3---TUR01,Türkiye,Team,TUR,Türkiye,,4,SETS,L,,1,6
2024-08-03T11:45:36+02:00,ARCMTEAM3-------------SFNL000200--,ARCMTEAM3,Men's Team,Men's Team Semifinal,Semifinal,M,Archery,ARC,Invalides,ARCMTEAM3---FRA01,France,Team,FRA,France,,5,SETS,W,,2,2
2024-08-03T11:45:37+02:00,ARCMTEAM3-------------QFNL000300--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---IND01,India,Team,IND,India,,2,SETS,L,,1,3
2024-08-03T11:45:37+02:00,ARCMTEAM3-------------QFNL000300--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---TUR01,Türkiye,Team,TUR,Türkiye,,6,SETS,W,,2,6
2024-08-03T11:45:37+02:00,ARCMTEAM3-------------QFNL000400--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---ITA01,Italy,Team,ITA,Italy,,2,SETS,L,,1,7
2024-08-03T11:45:37+02:00,ARCMTEAM3-------------QFNL000400--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---FRA01,France,Team,FRA,France,,6,SETS,W,,2,2
2024-08-03T11:45:38+02:00,ARCMTEAM3-------------QFNL000200--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,,1,SETS,L,,1,5
2024-08-03T11:45:38+02:00,ARCMTEAM3-------------QFNL000200--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---CHN01,People's Republic of China,Team,CHN,China,,5,SETS,W,,2,4
2024-08-03T11:45:38+02:00,ARCMTEAM3-------------8FNL000600--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---COL01,Colombia,Team,COL,Colombia,,4,SETS,L,,1,11
2024-08-03T11:45:38+02:00,ARCMTEAM3-------------8FNL000600--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---TUR01,Türkiye,Team,TUR,Türkiye,,5,SETS,W,,2,6
2024-08-03T11:45:38+02:00,ARCMTEAM3-------------QFNL000100--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---KOR01,Republic of Korea,Team,KOR,Korea,,6,SETS,W,,1,1
2024-08-03T11:45:38+02:00,ARCMTEAM3-------------QFNL000100--,ARCMTEAM3,Men's Team,Men's Team Quarterfinal,Quarterfinal,M,Archery,ARC,Invalides,ARCMTEAM3---JPN01,Japan,Team,JPN,Japan,,0,SETS,L,,2,8
2024-08-03T11:45:39+02:00,ARCMTEAM3-------------8FNL000200--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---MEX01,Mexico,Team,MEX,Mexico,,1,SETS,L,,1,9
2024-08-03T11:45:39+02:00,ARCMTEAM3-------------8FNL000200--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---JPN01,Japan,Team,JPN,Japan,,5,SETS,W,,2,8
2024-08-03T11:45:39+02:00,ARCMTEAM3-------------8FNL000300--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,,6,SETS,W,,1,5
2024-08-03T11:45:39+02:00,ARCMTEAM3-------------8FNL000300--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---GBR01,Great Britain,Team,GBR,Great Britain,,0,SETS,L,,2,12
2024-08-03T11:45:39+02:00,ARCMTEAM3-------------8FNL000700--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---ITA01,Italy,Team,ITA,Italy,,5,SETS,W,,1,7
2024-08-03T11:45:39+02:00,ARCMTEAM3-------------8FNL000700--,ARCMTEAM3,Men's Team,Men's Team 1/8 Elimination Round,1/8 Elimination Round,M,Archery,ARC,Invalides,ARCMTEAM3---KAZ01,Kazakhstan,Team,KAZ,Kazakhstan,,4,SETS,L,,2,10
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---KOR01,Republic of Korea,Team,KOR,Korea,1.0,1380,POINTS,,Q,17,1
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---GER01,Germany,Team,GER,Germany,2.0,1351,POINTS,,Q,11,2
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---USA01,United States of America,Team,USA,United States,3.0,1349,POINTS,,Q,25,3
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---CHN01,People's Republic of China,Team,CHN,China,4.0,1348,POINTS,,Q,4,4
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---IND01,India,Team,IND,India,5.0,1347,POINTS,,Q,13,5
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---TUR01,Türkiye,Team,TUR,Türkiye,6.0,1347,POINTS,,Q,23,6
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---MEX01,Mexico,Team,MEX,Mexico,7.0,1345,POINTS,,Q,19,7
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---FRA01,France,Team,FRA,France,8.0,1339,POINTS,,Q,9,8
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---ITA01,Italy,Team,ITA,Italy,9.0,1333,POINTS,,Q,15,9
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---BRA01,Brazil,Team,BRA,Brazil,10.0,1333,POINTS,,Q,2,10
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---JPN01,Japan,Team,JPN,Japan,11.0,1329,POINTS,,Q,16,11
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---INA01,Indonesia,Team,INA,Indonesia,12.0,1326,POINTS,,Q,12,12
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---ESP01,Spain,Team,ESP,Spain,13.0,1324,POINTS,,Q,8,13
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---UZB01,Uzbekistan,Team,UZB,Uzbekistan,14.0,1323,POINTS,,Q,26,14
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---COL01,Colombia,Team,COL,Colombia,15.0,1322,POINTS,,Q,5,15
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,16.0,1317,POINTS,,Q,22,16
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---NED01,Netherlands,Team,NED,Netherlands,17.0,1317,POINTS,,,20,17
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---ISR01,Israel,Team,ISR,Israel,18.0,1315,POINTS,,,14,18
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---GBR01,Great Britain,Team,GBR,Great Britain,19.0,1310,POINTS,,,10,19
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---CAN01,Canada,Team,CAN,Canada,20.0,1308,POINTS,,,3,20
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---UKR01,Ukraine,Team,UKR,Ukraine,21.0,1308,POINTS,,,24,21
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---MDA01,Republic of Moldova,Team,MDA,Republic of Moldova,22.0,1302,POINTS,,,18,22
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---SLO01,Slovenia,Team,SLO,Slovenia,23.0,1301,POINTS,,,21,23
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---VIE01,Vietnam,Team,VIE,Vietnam,24.0,1300,POINTS,,,27,24
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---CZE01,Czechia,Team,CZE,Czechia,25.0,1278,POINTS,,,6,25
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---AUS01,Australia,Team,AUS,Australia,26.0,1278,POINTS,,,1,26
2024-07-27T11:08:59+02:00,ARCXTEAM2-------------QUAL000100--,ARCXTEAM2,Mixed Team,Mixed Team Ranking Round,Ranking Round,X,Archery,ARC,Invalides,ARCXTEAM2---EGY01,Egypt,Team,EGY,Egypt,27.0,1197,POINTS,,,7,27
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------FNL-000200--,ARCXTEAM2,Mixed Team,Mixed Team Bronze Medal Match,Bronze Medal Match,X,Archery,ARC,Invalides,ARCXTEAM2---IND01,India,Team,IND,India,,2,SETS,L,,1,5
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------FNL-000200--,ARCXTEAM2,Mixed Team,Mixed Team Bronze Medal Match,Bronze Medal Match,X,Archery,ARC,Invalides,ARCXTEAM2---USA01,United States of America,Team,USA,United States,,6,SETS,W,,2,3
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------SFNL000200--,ARCXTEAM2,Mixed Team,Mixed Team Semifinal,Semifinal,X,Archery,ARC,Invalides,ARCXTEAM2---USA01,United States of America,Team,USA,United States,,3,SETS,L,,1,3
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------SFNL000200--,ARCXTEAM2,Mixed Team,Mixed Team Semifinal,Semifinal,X,Archery,ARC,Invalides,ARCXTEAM2---GER01,Germany,Team,GER,Germany,,5,SETS,W,,2,2
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------FNL-000100--,ARCXTEAM2,Mixed Team,Mixed Team Gold Medal Match,Gold Medal Match,X,Archery,ARC,Invalides,ARCXTEAM2---KOR01,Republic of Korea,Team,KOR,Korea,,6,SETS,W,,1,1
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------FNL-000100--,ARCXTEAM2,Mixed Team,Mixed Team Gold Medal Match,Gold Medal Match,X,Archery,ARC,Invalides,ARCXTEAM2---GER01,Germany,Team,GER,Germany,,0,SETS,L,,2,2
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------SFNL000100--,ARCXTEAM2,Mixed Team,Mixed Team Semifinal,Semifinal,X,Archery,ARC,Invalides,ARCXTEAM2---KOR01,Republic of Korea,Team,KOR,Korea,,6,SETS,W,,1,1
2024-08-03T11:47:41+02:00,ARCXTEAM2-------------SFNL000100--,ARCXTEAM2,Mixed Team,Mixed Team Semifinal,Semifinal,X,Archery,ARC,Invalides,ARCXTEAM2---IND01,India,Team,IND,India,,2,SETS,L,,2,5
2024-08-03T11:47:42+02:00,ARCXTEAM2-------------QFNL000100--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---KOR01,Republic of Korea,Team,KOR,Korea,,6,SETS,W,,1,1
2024-08-03T11:47:42+02:00,ARCXTEAM2-------------QFNL000100--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---ITA01,Italy,Team,ITA,Italy,,2,SETS,L,,2,9
2024-08-03T11:47:42+02:00,ARCXTEAM2-------------QFNL000300--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---USA01,United States of America,Team,USA,United States,,5,SETS,W,,1,3
2024-08-03T11:47:42+02:00,ARCXTEAM2-------------QFNL000300--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---JPN01,Japan,Team,JPN,Japan,,3,SETS,L,,2,11
2024-08-03T11:47:42+02:00,ARCXTEAM2-------------QFNL000400--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---MEX01,Mexico,Team,MEX,Mexico,,1,SETS,L,,1,7
2024-08-03T11:47:42+02:00,ARCXTEAM2-------------QFNL000400--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---GER01,Germany,Team,GER,Germany,,5,SETS,W,,2,2
2024-08-03T11:47:43+02:00,ARCXTEAM2-------------8FNL000500--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---USA01,United States of America,Team,USA,United States,,6,SETS,W,,1,3
2024-08-03T11:47:43+02:00,ARCXTEAM2-------------8FNL000500--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---UZB01,Uzbekistan,Team,UZB,Uzbekistan,,0,SETS,L,,2,14
2024-08-03T11:47:43+02:00,ARCXTEAM2-------------QFNL000200--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---IND01,India,Team,IND,India,,5,SETS,W,,1,5
2024-08-03T11:47:43+02:00,ARCXTEAM2-------------QFNL000200--,ARCXTEAM2,Mixed Team,Mixed Team Quarterfinal,Quarterfinal,X,Archery,ARC,Invalides,ARCXTEAM2---ESP01,Spain,Team,ESP,Spain,,3,SETS,L,,2,13
2024-08-03T11:47:43+02:00,ARCXTEAM2-------------8FNL000800--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---COL01,Colombia,Team,COL,Colombia,,4,SETS,L,,1,15
2024-08-03T11:47:43+02:00,ARCXTEAM2-------------8FNL000800--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---GER01,Germany,Team,GER,Germany,,5,SETS,W,,2,2
2024-08-03T11:47:44+02:00,ARCXTEAM2-------------8FNL000600--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---JPN01,Japan,Team,JPN,Japan,,5,SETS,W,,1,11
2024-08-03T11:47:44+02:00,ARCXTEAM2-------------8FNL000600--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---TUR01,Türkiye,Team,TUR,Türkiye,,4,SETS,L,,2,6
2024-08-03T11:47:44+02:00,ARCXTEAM2-------------8FNL000700--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---MEX01,Mexico,Team,MEX,Mexico,,5,SETS,W,,1,7
2024-08-03T11:47:44+02:00,ARCXTEAM2-------------8FNL000700--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---BRA01,Brazil,Team,BRA,Brazil,,1,SETS,L,,2,10
2024-08-03T11:47:44+02:00,ARCXTEAM2-------------8FNL000100--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---KOR01,Republic of Korea,Team,KOR,Korea,,5,SETS,W,,1,1
2024-08-03T11:47:44+02:00,ARCXTEAM2-------------8FNL000100--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---TPE01,Chinese Taipei,Team,TPE,Chinese Taipei,,4,SETS,L,,2,16
2024-08-03T11:47:45+02:00,ARCXTEAM2-------------8FNL000400--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---ESP01,Spain,Team,ESP,Spain,,6,SETS,W,,1,13
2024-08-03T11:47:45+02:00,ARCXTEAM2-------------8FNL000400--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---CHN01,People's Republic of China,Team,CHN,China,,2,SETS,L,,2,4
2024-08-03T11:47:45+02:00,ARCXTEAM2-------------8FNL000300--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---IND01,India,Team,IND,India,,5,SETS,W,,1,5
2024-08-03T11:47:45+02:00,ARCXTEAM2-------------8FNL000300--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---INA01,Indonesia,Team,INA,Indonesia,,1,SETS,L,,2,12
2024-08-03T11:47:46+02:00,ARCXTEAM2-------------8FNL000200--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---ITA01,Italy,Team,ITA,Italy,,6,SETS,W,,1,9
2024-08-03T11:47:46+02:00,ARCXTEAM2-------------8FNL000200--,ARCXTEAM2,Mixed Team,Mixed Team 1/8 Elimination Round,1/8 Elimination Round,X,Archery,ARC,Invalides,ARCXTEAM2---FRA01,France,Team,FRA,France,,0,SETS,L,,2,8
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1902147,LIM Sihyeon,Person,KOR,Korea,1.0,694,POINTS,,,2,1B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1902148,NAM Suhyeon,Person,KOR,Korea,2.0,688,POINTS,,,6,3B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1913380,YANG Xiaolei,Person,CHN,China,3.0,673,POINTS,,,27,14A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1955601,KAUFHOLD Casey,Person,USA,United States,4.0,672,POINTS,,,20,10B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1565024,GOKKIR Elif Berra,Person,TUR,Türkiye,5.0,671,POINTS,,,59,30A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1913983,CHOIRUNISA Diananda,Person,INA,Indonesia,6.0,670,POINTS,,,9,5A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1553258,KROPPEN Michelle,Person,GER,Germany,7.0,670,POINTS,,,34,17B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1535420,VALENCIA Alejandra,Person,MEX,Mexico,8.0,669,POINTS,,,15,8A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1913372,LI Jiaman,Person,CHN,China,9.0,667,POINTS,,,29,15A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1560668,STRAKA Elisabeth,Person,AUT,Austria,10.0,667,POINTS,,,49,25A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1546200,BHAKAT Ankita,Person,IND,India,11.0,666,POINTS,,,21,11A
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1890981,NODA Satsuki,Person,JPN,Japan,12.0,666,POINTS,,,40,20B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1902121,JEON Hunyoung,Person,KOR,Korea,13.0,664,POINTS,,,4,2B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1893596,MASHAYIKH Syaqiera,Person,MAS,Malaysia,14.0,663,POINTS,,,26,13B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1915461,REBAGLIATI Chiara,Person,ITA,Italy,15.0,663,POINTS,,,64,32B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1563638,CANALES Elia,Person,ESP,Spain,16.0,662,POINTS,,,44,22B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1541266,CORDEAU Amelie,Person,FRA,France,17.0,661,POINTS,,,16,8B
2024-07-25T11:51:00+02:00,ARCWINDIVID-----------QUAL000100--,ARCWINDIVID,Women's Individual,Women's Individual Ranking Round,Ranking Round,W,Archery,ARC,Invalides,1937691,MOSHE Mikaella,Person,ISR,Israel,18.0,660,POINTS,,,50,25B
