date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,result_diff,start_order
2024-08-01T11:31:12+02:00,SWMM50MFR-------------HEAT000500--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1538243,JOACHIM Alex,Person,VIN,StVincent&Grenadines,5.0,23.59,TIME,,0.88,1
2024-08-01T11:31:12+02:00,SWMM50MFR-------------HEAT000500--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1894532,MASO Alaa,Person,EOR,EOR,6.0,23.90,TIME,,1.19,2
2024-08-01T11:31:12+02:00,SWMM50MFR-------------HEAT000500--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1926082,SHAMAMBO Damien,Person,ZAM,Zambia,7.0,24.09,TIME,,1.38,7
2024-08-01T11:31:12+02:00,SWMM50MFR-------------HEAT000500--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 5,Heat 5,M,Swimming,SWM,Paris La Defense Arena,1539412,GOMES Filipe,Person,MAW,Malawi,8.0,24.11,TIME,,1.40,8
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1543302,FANNON Thomas,Person,IRL,Ireland,1.0,21.79,TIME,,,7
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,2280513,HRIBAR Jere,Person,CRO,Croatia,2.0,22.08,TIME,,0.29,2
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1540691,SCHREUDERS Mikel,Person,ARU,Aruba,3.0,22.14,TIME,,0.35,6
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1535856,TAN Jonathan Eu Jin,Person,SGP,Singapore,4.0,22.26,TIME,,0.47,5
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1903540,COHOON Alexander,Person,GBR,Great Britain,5.0,22.31,TIME,,0.52,4
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1949669,NASCIMENTO Miguel,Person,POR,Portugal,6.0,22.49,TIME,,0.70,3
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1878613,LIA Nicholas,Person,NOR,Norway,7.0,22.51,TIME,,0.72,1
2024-08-01T11:34:10+02:00,SWMM50MFR-------------HEAT000600--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 6,Heat 6,M,Swimming,SWM,Paris La Defense Arena,1911515,DUSA Matej,Person,SVK,Slovakia,8.0,22.64,TIME,,0.85,8
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1949654,MATOS RIBEIRO Diogo,Person,POR,Portugal,1.0,21.91,TIME,,,5
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1897362,KARTAVI Martin,Person,ISR,Israel,2.0,22.01,TIME,,0.10,1
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1939992,TOREPE-ORMSBY Taiko,Person,NZL,New Zealand,2.0,22.01,TIME,,0.10,4
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1972569,TJON-A-JOE Renzo,Person,NED,Netherlands,4.0,22.10,TIME,,0.19,3
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1949294,BARNA Andrej,Person,SRB,Serbia,5.0,22.19,TIME,,0.28,2
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1954343,SANTOS Guilherme,Person,BRA,Brazil,6.0,22.31,TIME,,0.40,6
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1879483,LUDWICZAK Piotr,Person,POL,Poland,7.0,22.34,TIME,,0.43,7
2024-08-01T11:36:50+02:00,SWMM50MFR-------------HEAT000700--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 7,Heat 7,M,Swimming,SWM,Paris La Defense Arena,1907220,SELIN Artem,Person,GER,Germany,8.0,22.54,TIME,,0.63,8
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1909292,MANAUDOU Florent,Person,FRA,France,1.0,21.54,TIME,,,5
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1925681,DEPLANO Leonardo,Person,ITA,Italy,2.0,21.79,TIME,,0.25,7
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1897363,CHERUTI Meiron Amir,Person,ISR,Israel,3.0,21.88,TIME,,0.34,8
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1556092,BUKHOV Vladyslav,Person,UKR,Ukraine,4.0,21.89,TIME,,0.35,4
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1972549,SIMONS Kenzo,Person,NED,Netherlands,5.0,22.15,TIME,,0.61,2
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1913152,CARTER Dylan,Person,TTO,Trinidad and Tobago,6.0,22.18,TIME,,0.64,6
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1572556,SEELIGER Bjoern,Person,SWE,Sweden,7.0,22.21,TIME,,0.67,3
2024-08-01T11:39:12+02:00,SWMM50MFR-------------HEAT000800--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 8,Heat 8,M,Swimming,SWM,Paris La Defense Arena,1555101,RYAN Shane,Person,IRL,Ireland,,,IRM,DNS,,1
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1903616,PROUD Benjamin,Person,GBR,Great Britain,1.0,21.70,TIME,,,4
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1946153,ARMBRUSTER Ben,Person,AUS,Australia,2.0,21.86,TIME,,0.16,8
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1967069,LIENDO Josh,Person,CAN,Canada,3.0,21.92,TIME,,0.22,5
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1909284,GROUSSET Maxime,Person,FRA,France,4.0,21.94,TIME,,0.24,3
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1954563,BILAS Stergios Marios,Person,GRE,Greece,5.0,22.00,TIME,,0.30,7
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1911221,MESTRE Alberto,Person,VEN,Venezuela,6.0,22.02,TIME,,0.32,1
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1909185,SZABO Szebasztian,Person,HUN,Hungary,7.0,22.12,TIME,,0.42,6
2024-08-01T11:42:10+02:00,SWMM50MFR-------------HEAT000900--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 9,Heat 9,M,Swimming,SWM,Paris La Defense Arena,1901619,JI Yuchan,Person,KOR,Korea,8.0,22.16,TIME,,0.46,2
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1946161,McEVOY Cameron,Person,AUS,Australia,1.0,21.32,TIME,,,4
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1538007,CROOKS Jordan,Person,CAY,Cayman Islands,2.0,21.51,TIME,,0.19,7
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1925669,ZAZZERI Lorenzo,Person,ITA,Italy,3.0,21.64,TIME,,0.32,1
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1954556,GKOLOMEEV Kristian,Person,GRE,Greece,4.0,21.86,TIME,,0.54,2
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,4674385,CASTANO GARCIA Gabriel,Person,MEX,Mexico,5.0,21.89,TIME,,0.57,6
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1935896,DRESSEL Caeleb,Person,USA,United States,6.0,21.91,TIME,,0.59,5
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1935911,GUILIANO Chris,Person,USA,United States,7.0,21.97,TIME,,0.65,3
2024-08-01T11:44:20+02:00,SWMM50MFR-------------HEAT001000--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle - Heat 10,Heat 10,M,Swimming,SWM,Paris La Defense Arena,1925121,HO Ian Yentou,Person,HKG,"Hong Kong, China",8.0,22.12,TIME,,0.80,8
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1538007,CROOKS Jordan,Person,CAY,Cayman Islands,1.0,21.54,TIME,,,4
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1935896,DRESSEL Caeleb,Person,USA,United States,2.0,21.58,TIME,,0.04,1
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1909284,GROUSSET Maxime,Person,FRA,France,3.0,21.60,TIME,,0.06,8
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1543302,FANNON Thomas,Person,IRL,Ireland,4.0,21.74,TIME,,0.20,3
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1925669,ZAZZERI Lorenzo,Person,ITA,Italy,5.0,21.83,TIME,,0.29,5
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1897363,CHERUTI Meiron Amir,Person,ISR,Israel,6.0,21.91,TIME,,0.37,2
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,1946153,ARMBRUSTER Ben,Person,AUS,Australia,7.0,21.94,TIME,,0.40,6
2024-08-01T20:49:58+02:00,SWMM50MFR-------------SFNL000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 1,Semifinal 1,M,Swimming,SWM,Paris La Defense Arena,4674385,CASTANO GARCIA Gabriel,Person,MEX,Mexico,8.0,21.99,TIME,,0.45,7
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1903616,PROUD Benjamin,Person,GBR,Great Britain,1.0,21.38,TIME,,,3
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1946161,McEVOY Cameron,Person,AUS,Australia,1.0,21.38,TIME,,,4
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1925681,DEPLANO Leonardo,Person,ITA,Italy,3.0,21.50,TIME,,0.12,6
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1954556,GKOLOMEEV Kristian,Person,GRE,Greece,4.0,21.62,TIME,,0.24,2
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1909292,MANAUDOU Florent,Person,FRA,France,5.0,21.64,TIME,,0.26,5
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1967069,LIENDO Josh,Person,CAN,Canada,6.0,21.69,TIME,,0.31,8
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1556092,BUKHOV Vladyslav,Person,UKR,Ukraine,7.0,21.76,TIME,,0.38,7
2024-08-01T20:55:51+02:00,SWMM50MFR-------------SFNL000200--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Semifinal 2,Semifinal 2,M,Swimming,SWM,Paris La Defense Arena,1949654,MATOS RIBEIRO Diogo,Person,POR,Portugal,8.0,22.01,TIME,,0.63,1
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1946161,McEVOY Cameron,Person,AUS,Australia,1.0,21.25,TIME,,,5
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1903616,PROUD Benjamin,Person,GBR,Great Britain,2.0,21.30,TIME,,0.05,4
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1909292,MANAUDOU Florent,Person,FRA,France,3.0,21.56,TIME,,0.31,1
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1967069,LIENDO Josh,Person,CAN,Canada,4.0,21.58,TIME,,0.33,8
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1954556,GKOLOMEEV Kristian,Person,GRE,Greece,5.0,21.59,TIME,,0.34,7
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1935896,DRESSEL Caeleb,Person,USA,United States,6.0,21.61,TIME,,0.36,2
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1925681,DEPLANO Leonardo,Person,ITA,Italy,7.0,21.62,TIME,,0.37,3
2024-08-02T20:35:22+02:00,SWMM50MFR-------------FNL-000100--,SWMM50MFR,Men's 50m Freestyle,Men's 50m Freestyle Final,Final,M,Swimming,SWM,Paris La Defense Arena,1538007,CROOKS Jordan,Person,CAY,Cayman Islands,8.0,21.64,TIME,,0.39,6
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1565147,AUBOECK Felix,Person,AUT,Austria,1.0,7:48.49,TIME,,,6
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1954833,GARACH BENITO Carlos,Person,ESP,Spain,2.0,7:50.07,TIME,,1.58,3
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1895507,HENVEAUX Lucas,Person,BEL,Belgium,3.0,7:51.51,TIME,,3.02,7
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1546122,SIBIRTSEV Ilya,Person,UZB,Uzbekistan,4.0,7:56.67,TIME,,8.18,5
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1545058,NGUYEN Huy Hoang,Person,VIE,Vietnam,5.0,8:08.39,TIME,,19.90,2
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1543554,STANCU Vlad Stefan,Person,ROU,Romania,6.0,8:20.78,TIME,,32.29,4
2024-07-29T11:42:01+02:00,SWMM800MFR------------HEAT000100--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 1,Heat 1,M,Swimming,SWM,Paris La Defense Arena,1552558,DRUENNE Theo,Person,MON,Monaco,7.0,8:25.01,TIME,,36.52,1
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1909261,AUBRY David,Person,FRA,France,1.0,7:44.59,TIME,,,8
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1887955,TUNCELLI Kuzey,Person,TUR,Türkiye,2.0,7:47.29,TIME,,2.70,4
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1909041,SARKANY Zalan,Person,HUN,Hungary,3.0,7:48.90,TIME,,4.31,7
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1909269,BRICOUT Pacome,Person,FRA,France,4.0,7:57.32,TIME,,12.73,3
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1878615,JOENTVEDT Jon,Person,NOR,Norway,5.0,7:59.16,TIME,,14.57,2
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1878616,CHRISTIANSEN Henrik,Person,NOR,Norway,6.0,8:00.55,TIME,,15.96,1
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1954564,MARKOS Dimitrios,Person,GRE,Greece,7.0,8:01.37,TIME,,16.78,5
2024-07-29T11:52:18+02:00,SWMM800MFR------------HEAT000200--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 2,Heat 2,M,Swimming,SWM,Paris La Defense Arena,1908548,MESTRE VIVAS Alfonso Enrique,Person,VEN,Venezuela,8.0,8:12.03,TIME,,27.44,6
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1941821,JAOUADI Ahmed,Person,TUN,Tunisia,1.0,7:42.07,TIME,,,2
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1925630,PALTRINIERI Gregorio,Person,ITA,Italy,2.0,7:42.48,TIME,,0.41,3
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1935902,FINKE Bobby,Person,USA,United States,3.0,7:43.00,TIME,,0.93,4
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1907187,SCHWARZ Sven,Person,GER,Germany,4.0,7:43.67,TIME,,1.60,5
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1925677,de TULLIO Luca,Person,ITA,Italy,5.0,7:44.07,TIME,,2.00,7
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1945150,FEI Liwei,Person,CHN,China,6.0,7:47.11,TIME,,5.04,8
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1572551,JOHANSSON Victor,Person,SWE,Sweden,7.0,7:49.47,TIME,,7.40,1
2024-07-29T12:02:20+02:00,SWMM800MFR------------HEAT000300--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 3,Heat 3,M,Swimming,SWM,Paris La Defense Arena,1556091,ROMANCHUK Mykhailo,Person,UKR,Ukraine,8.0,7:49.75,TIME,,7.68,6
2024-07-29T12:13:01+02:00,SWMM800MFR------------HEAT000400--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1539969,WIFFEN Daniel,Person,IRL,Ireland,1.0,7:41.53,TIME,,,5
2024-07-29T12:13:01+02:00,SWMM800MFR------------HEAT000400--,SWMM800MFR,Men's 800m Freestyle,Men's 800m Freestyle - Heat 4,Heat 4,M,Swimming,SWM,Paris La Defense Arena,1946172,WINNINGTON Elijah,Person,AUS,Australia,2.0,7:42.86,TIME,,1.33,3
