date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT,result_IRM,start_order
2024-08-03T17:45:58+02:00,VBVWTEAM2-------------GPD-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,0,POINTS,L,,1
2024-08-03T17:45:58+02:00,VBVWTEAM2-------------GPD-000600--,VBVWTEAM2,Women,Women's Preliminary Phase - Pool D,Preliminary Phase - Pool D,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LAT01,Tina/Anastasija,Team,LAT,Latvia,2,POINTS,W,,2
2024-08-03T21:43:56+02:00,VBVWTEAM2-------------LL--000200--,VBVWTEAM2,Women,Women's lucky loser round,Lucky loser round,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---JPN01,Akiko/Ishii,Team,JPN,Japan,2,POINTS,W,,1
2024-08-03T21:43:56+02:00,VBVWTEAM2-------------LL--000200--,VBVWTEAM2,Women,Women's lucky loser round,Lucky loser round,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---FRA02,Placette/Richard,Team,FRA,France,0,POINTS,L,,2
2024-08-03T22:45:26+02:00,VBVWTEAM2-------------LL--000100--,VBVWTEAM2,Women,Women's lucky loser round,Lucky loser round,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,2,POINTS,W,,1
2024-08-03T22:45:26+02:00,VBVWTEAM2-------------LL--000100--,VBVWTEAM2,Women,Women's lucky loser round,Lucky loser round,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CZE01,Hermannova/Stochlova,Team,CZE,Czechia,0,POINTS,L,,2
2024-08-04T09:55:04+02:00,VBVWTEAM2-------------8FNL000400--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CHN01,Xue/X.Y.Xia,Team,CHN,China,0,POINTS,L,,1
2024-08-04T09:55:04+02:00,VBVWTEAM2-------------8FNL000400--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI02,Esmee/Zoe,Team,SUI,Switzerland,2,POINTS,W,,2
2024-08-04T17:53:04+02:00,VBVWTEAM2-------------8FNL000300--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA02,Carol/Barbara,Team,BRA,Brazil,0,POINTS,L,,1
2024-08-04T17:53:04+02:00,VBVWTEAM2-------------8FNL000300--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,2,POINTS,W,,2
2024-08-04T18:55:09+02:00,VBVWTEAM2-------------8FNL000600--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP02,Liliana/Paula,Team,ESP,Spain,0,POINTS,L,,1
2024-08-04T18:55:09+02:00,VBVWTEAM2-------------8FNL000600--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,2,POINTS,W,,2
2024-08-04T23:07:57+02:00,VBVWTEAM2-------------8FNL000500--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA02,Hughes/Cheng,Team,USA,United States,2,POINTS,W,,1
2024-08-04T23:07:57+02:00,VBVWTEAM2-------------8FNL000500--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ITA01,Gottardi/Menegatti,Team,ITA,Italy,1,POINTS,L,,2
2024-08-05T09:58:38+02:00,VBVWTEAM2-------------8FNL000200--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---GER01,Muller/Tillmann,Team,GER,Germany,1,POINTS,L,,1
2024-08-05T09:58:38+02:00,VBVWTEAM2-------------8FNL000200--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LAT01,Tina/Anastasija,Team,LAT,Latvia,2,POINTS,W,,2
2024-08-05T14:05:57+02:00,VBVWTEAM2-------------8FNL000700--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP01,Alvarez M/Moreno,Team,ESP,Spain,2,POINTS,W,,1
2024-08-05T14:05:57+02:00,VBVWTEAM2-------------8FNL000700--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---NED01,Stam/Schoon,Team,NED,Netherlands,1,POINTS,L,,2
2024-08-05T18:50:59+02:00,VBVWTEAM2-------------8FNL000800--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,2,POINTS,W,,1
2024-08-05T18:50:59+02:00,VBVWTEAM2-------------8FNL000800--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA01,Nuss/Kloth,Team,USA,United States,0,POINTS,L,,2
2024-08-05T21:44:18+02:00,VBVWTEAM2-------------8FNL000100--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-08-05T21:44:18+02:00,VBVWTEAM2-------------8FNL000100--,VBVWTEAM2,Women,Women's Round of 16,Round of 16,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---JPN01,Akiko/Ishii,Team,JPN,Japan,0,POINTS,L,,2
2024-08-06T21:59:47+02:00,VBVWTEAM2-------------QFNL000200--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,2,POINTS,W,,1
2024-08-06T21:59:47+02:00,VBVWTEAM2-------------QFNL000200--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI02,Esmee/Zoe,Team,SUI,Switzerland,1,POINTS,L,,2
2024-08-06T22:52:53+02:00,VBVWTEAM2-------------QFNL000300--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---USA02,Hughes/Cheng,Team,USA,United States,0,POINTS,L,,1
2024-08-06T22:52:53+02:00,VBVWTEAM2-------------QFNL000300--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,2,POINTS,W,,2
2024-08-07T17:47:48+02:00,VBVWTEAM2-------------QFNL000400--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---ESP01,Alvarez M/Moreno,Team,ESP,Spain,0,POINTS,L,,1
2024-08-07T17:47:48+02:00,VBVWTEAM2-------------QFNL000400--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,2,POINTS,W,,2
2024-08-07T18:38:01+02:00,VBVWTEAM2-------------QFNL000100--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-08-07T18:38:01+02:00,VBVWTEAM2-------------QFNL000100--,VBVWTEAM2,Women,Women's Quarterfinal,Quarterfinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---LAT01,Tina/Anastasija,Team,LAT,Latvia,0,POINTS,L,,2
2024-08-08T18:06:08+02:00,VBVWTEAM2-------------SFNL000200--,VBVWTEAM2,Women,Women's Semifinal,Semifinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,1,POINTS,L,,1
2024-08-08T18:06:08+02:00,VBVWTEAM2-------------SFNL000200--,VBVWTEAM2,Women,Women's Semifinal,Semifinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,2,POINTS,W,,2
2024-08-08T22:02:49+02:00,VBVWTEAM2-------------SFNL000100--,VBVWTEAM2,Women,Women's Semifinal,Semifinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-08-08T22:02:49+02:00,VBVWTEAM2-------------SFNL000100--,VBVWTEAM2,Women,Women's Semifinal,Semifinal,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,1,POINTS,L,,2
2024-08-09T21:44:47+02:00,VBVWTEAM2-------------FNL-000200--,VBVWTEAM2,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---AUS01,Mariafe/Clancy,Team,AUS,Australia,0,POINTS,L,,1
2024-08-09T21:44:47+02:00,VBVWTEAM2-------------FNL-000200--,VBVWTEAM2,Women,Women's Bronze Medal Match,Bronze Medal Match,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---SUI01,Huberli/Brunner,Team,SUI,Switzerland,2,POINTS,W,,2
2024-08-09T23:37:27+02:00,VBVWTEAM2-------------FNL-000100--,VBVWTEAM2,Women,Women's Gold Medal Match,Gold Medal Match,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---BRA01,Ana Patricia/Duda,Team,BRA,Brazil,2,POINTS,W,,1
2024-08-09T23:37:27+02:00,VBVWTEAM2-------------FNL-000100--,VBVWTEAM2,Women,Women's Gold Medal Match,Gold Medal Match,W,Beach Volleyball,VBV,Eiffel Tower Stadium,VBVWTEAM2---CAN01,Melissa/Brandie,Team,CAN,Canada,1,POINTS,L,,2
