date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,result,result_type,result_WLT
2024-07-27T20:35:19+02:00,TTEWSINGLES-----------R64-001000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1542954,TOMMY Priscilla,Person,VAN,Vanuatu,0,POINTS,L
2024-07-27T20:35:19+02:00,TTEWSINGLES-----------R64-001000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1930833,WANG Amy,Person,USA,United States,4,POINTS,W
2024-07-27T21:00:38+02:00,TTEWSINGLES-----------R64-000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1541477,SAMARA Elizabeta,Person,ROU,Romania,4,POINTS,W
2024-07-27T21:00:38+02:00,TTEWSINGLES-----------R64-000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1556083,BRATEYKO Solomiya,Person,UKR,Ukraine,3,POINTS,L
2024-07-27T21:22:44+02:00,TTEWSINGLES-----------R64-000900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1550011,DIAZ Adriana,Person,PUR,Puerto Rico,4,POINTS,W
2024-07-27T21:22:44+02:00,TTEWSINGLES-----------R64-000900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1956306,LUPULESKU Izabela,Person,SRB,Serbia,0,POINTS,L
2024-07-27T21:36:11+02:00,TTEWSINGLES-----------R64-003000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1966925,EERLAND Britt,Person,NED,Netherlands,4,POINTS,W
2024-07-27T21:36:11+02:00,TTEWSINGLES-----------R64-003000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1902842,GODA Hana,Person,EGY,Egypt,0,POINTS,L
2024-07-27T22:29:15+02:00,TTEWSINGLES-----------R64-002100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1889188,PAVADE Prithika,Person,FRA,France,4,POINTS,W
2024-07-27T22:29:15+02:00,TTEWSINGLES-----------R64-002100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1536624,SHAHSAVARI Neda,Person,IRI,IR Iran,1,POINTS,L
2024-07-27T22:42:59+02:00,TTEWSINGLES-----------R64-002700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1937380,SHAO Jieni,Person,POR,Portugal,4,POINTS,W
2024-07-27T22:42:59+02:00,TTEWSINGLES-----------R64-002700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1570615,de NUTTE Sarah,Person,LUX,Luxembourg,2,POINTS,L
2024-07-27T23:32:22+02:00,TTEWSINGLES-----------R64-000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1570290,ALTINKAYA Sibel,Person,TUR,Türkiye,2,POINTS,L
2024-07-27T23:32:22+02:00,TTEWSINGLES-----------R64-000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1570623,NI Xia Lian,Person,LUX,Luxembourg,4,POINTS,W
2024-07-27T23:35:49+02:00,TTEWSINGLES-----------R64-001800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1949792,POTA Georgina,Person,HUN,Hungary,4,POINTS,W
2024-07-27T23:35:49+02:00,TTEWSINGLES-----------R64-001800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1542543,SHAN Xiaona,Person,GER,Germany,3,POINTS,L
2024-07-28T10:36:09+02:00,TTEWSINGLES-----------R64-000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,4,POINTS,W
2024-07-28T10:36:09+02:00,TTEWSINGLES-----------R64-000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1958374,TAKAHASHI Giulia,Person,BRA,Brazil,0,POINTS,L
2024-07-28T10:51:00+02:00,TTEWSINGLES-----------R64-002500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1541478,SZOCS Bernadette,Person,ROU,Romania,4,POINTS,W
2024-07-28T10:51:00+02:00,TTEWSINGLES-----------R64-002500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1560280,ZHOU Jingyi,Person,SGP,Singapore,1,POINTS,L
2024-07-28T11:35:53+02:00,TTEWSINGLES-----------R64-000400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1563383,KALLBERG Christina,Person,SWE,Sweden,0,POINTS,L
2024-07-28T11:35:53+02:00,TTEWSINGLES-----------R64-000400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1538136,AKULA Sreeja,Person,IND,India,4,POINTS,W
2024-07-28T11:41:45+02:00,TTEWSINGLES-----------R64-001100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1962227,DOO Hoi Kem,Person,HKG,"Hong Kong, China",1,POINTS,L
2024-07-28T11:41:45+02:00,TTEWSINGLES-----------R64-001100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1980141,PYON Song Gyong,Person,PRK,DPR Korea,4,POINTS,W
2024-07-28T12:04:29+02:00,TTEWSINGLES-----------R64-001600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1929749,VIVARELLI Debora,Person,ITA,Italy,0,POINTS,L
2024-07-28T12:04:29+02:00,TTEWSINGLES-----------R64-001600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,4,POINTS,W
2024-07-28T12:41:40+02:00,TTEWSINGLES-----------R64-002600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1556082,PESOTSKA Margaryta,Person,UKR,Ukraine,4,POINTS,W
2024-07-28T12:41:40+02:00,TTEWSINGLES-----------R64-002600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1895281,PARANANG Orawan,Person,THA,Thailand,3,POINTS,L
2024-07-28T13:24:41+02:00,TTEWSINGLES-----------R64-000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1936419,JEON Jihee,Person,KOR,Korea,0,POINTS,L
2024-07-28T13:24:41+02:00,TTEWSINGLES-----------R64-000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1937378,YU Fu,Person,POR,Portugal,4,POINTS,W
2024-07-28T13:46:38+02:00,TTEWSINGLES-----------R64-002200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1544200,HURSEY Anna,Person,GBR,Great Britain,1,POINTS,L
2024-07-28T13:46:38+02:00,TTEWSINGLES-----------R64-002200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1538096,BATRA Manika,Person,IND,India,4,POINTS,W
2024-07-28T14:08:50+02:00,TTEWSINGLES-----------R64-000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1949834,HANFFOU Sarah,Person,CMR,Cameroon,0,POINTS,L
2024-07-28T14:08:50+02:00,TTEWSINGLES-----------R64-000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1812512,CHENG I-Ching,Person,TPE,Chinese Taipei,4,POINTS,W
2024-07-28T14:08:54+02:00,TTEWSINGLES-----------R64-000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1537135,ZENG Jian,Person,SGP,Singapore,4,POINTS,W
2024-07-28T14:08:54+02:00,TTEWSINGLES-----------R64-000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1565013,MALOBABIC Ivana,Person,CRO,Croatia,3,POINTS,L
2024-07-28T20:29:29+02:00,TTEWSINGLES-----------R64-001900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1930826,ZHANG Lily,Person,USA,United States,4,POINTS,W
2024-07-28T20:29:29+02:00,TTEWSINGLES-----------R64-001900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1969562,SAHAKIAN Mariana,Person,LBN,Lebanon,0,POINTS,L
2024-07-28T20:34:00+02:00,TTEWSINGLES-----------R64-001400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1937617,VEGA Paulina,Person,CHI,Chile,0,POINTS,L
2024-07-28T20:34:00+02:00,TTEWSINGLES-----------R64-001400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1961112,ZHANG Mo,Person,CAN,Canada,4,POINTS,W
2024-07-28T21:59:44+02:00,TTEWSINGLES-----------R64-002900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1552575,YANG Xiaoxin,Person,MON,Monaco,2,POINTS,L
2024-07-28T21:59:44+02:00,TTEWSINGLES-----------R64-002900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1963031,MATELOVA Hana,Person,CZE,Czechia,4,POINTS,W
2024-07-28T22:00:03+02:00,TTEWSINGLES-----------R64-002800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1544310,COSSIO ACEVES Arantxa,Person,MEX,Mexico,0,POINTS,L
2024-07-28T22:00:03+02:00,TTEWSINGLES-----------R64-002800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1566431,POLCANOVA Sofia,Person,AUT,Austria,4,POINTS,W
2024-07-28T22:38:42+02:00,TTEWSINGLES-----------R64-002000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1941562,EDEM Offiong,Person,NGR,Nigeria,0,POINTS,L
2024-07-28T22:38:42+02:00,TTEWSINGLES-----------R64-002000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1958369,TAKAHASHI Bruna,Person,BRA,Brazil,4,POINTS,W
2024-07-28T22:39:27+02:00,TTEWSINGLES-----------R64-001500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1902793,MESHREF Dina,Person,EGY,Egypt,4,POINTS,W
2024-07-28T22:39:27+02:00,TTEWSINGLES-----------R64-001500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1563521,XIAO Maria,Person,ESP,Spain,1,POINTS,L
2024-07-29T10:34:19+02:00,TTEWSINGLES-----------R64-001300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1889187,YUAN Jia Nan,Person,FRA,France,4,POINTS,W
2024-07-29T10:34:19+02:00,TTEWSINGLES-----------R64-001300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1941636,BELLO Fatimo,Person,NGR,Nigeria,0,POINTS,L
2024-07-29T10:43:35+02:00,TTEWSINGLES-----------R64-001200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1968312,JEE Minhyung,Person,AUS,Australia,0,POINTS,L
2024-07-29T10:43:35+02:00,TTEWSINGLES-----------R64-001200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1542549,MITTELHAM Nina,Person,GER,Germany,4,POINTS,W
2024-07-29T11:40:36+02:00,TTEWSINGLES-----------R64-001700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,4,POINTS,W
2024-07-29T11:40:36+02:00,TTEWSINGLES-----------R64-001700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1946681,TAPPER Melissa,Person,AUS,Australia,0,POINTS,L
2024-07-29T12:07:33+02:00,TTEWSINGLES-----------R64-000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1895280,SAWETTABUT Suthasini,Person,THA,Thailand,3,POINTS,L
2024-07-29T12:07:33+02:00,TTEWSINGLES-----------R64-000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1954535,BAJOR Natalia,Person,POL,Poland,4,POINTS,W
2024-07-29T12:44:48+02:00,TTEWSINGLES-----------R64-002300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1822208,CHIEN Tung-Chuan,Person,TPE,Chinese Taipei,0,POINTS,L
2024-07-29T12:44:48+02:00,TTEWSINGLES-----------R64-002300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1962231,ZHU Chengzhu,Person,HKG,"Hong Kong, China",4,POINTS,W
2024-07-29T12:46:39+02:00,TTEWSINGLES-----------R64-003100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1563384,BERGSTROM Linda,Person,SWE,Sweden,4,POINTS,W
2024-07-29T12:46:39+02:00,TTEWSINGLES-----------R64-003100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1954539,WEGRZYN Katarzyna,Person,POL,Poland,1,POINTS,L
2024-07-29T13:28:40+02:00,TTEWSINGLES-----------R64-003200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1963709,LOGHRAIBI Lynda,Person,ALG,Algeria,0,POINTS,L
2024-07-29T13:28:40+02:00,TTEWSINGLES-----------R64-003200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-07-29T13:44:07+02:00,TTEWSINGLES-----------R64-002400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1929748,PICCOLIN Giorgia,Person,ITA,Italy,0,POINTS,L
2024-07-29T13:44:07+02:00,TTEWSINGLES-----------R64-002400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 64,Round of 64,W,Table Tennis,TTE,South Paris Arena 4,1931101,HIRANO Miu,Person,JPN,Japan,4,POINTS,W
2024-07-29T21:05:54+02:00,TTEWSINGLES-----------R32-000400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1541477,SAMARA Elizabeta,Person,ROU,Romania,2,POINTS,L
2024-07-29T21:05:54+02:00,TTEWSINGLES-----------R32-000400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1812512,CHENG I-Ching,Person,TPE,Chinese Taipei,4,POINTS,W
2024-07-29T21:17:59+02:00,TTEWSINGLES-----------R32-001500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1963031,MATELOVA Hana,Person,CZE,Czechia,3,POINTS,L
2024-07-29T21:17:59+02:00,TTEWSINGLES-----------R32-001500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1966925,EERLAND Britt,Person,NED,Netherlands,4,POINTS,W
2024-07-29T21:45:13+02:00,TTEWSINGLES-----------R32-001100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1889188,PAVADE Prithika,Person,FRA,France,0,POINTS,L
2024-07-29T21:45:13+02:00,TTEWSINGLES-----------R32-001100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1538096,BATRA Manika,Person,IND,India,4,POINTS,W
2024-07-29T22:03:46+02:00,TTEWSINGLES-----------R32-001000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1930826,ZHANG Lily,Person,USA,United States,4,POINTS,W
2024-07-29T22:03:46+02:00,TTEWSINGLES-----------R32-001000--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1958369,TAKAHASHI Bruna,Person,BRA,Brazil,2,POINTS,L
2024-07-29T23:01:16+02:00,TTEWSINGLES-----------R32-000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1550011,DIAZ Adriana,Person,PUR,Puerto Rico,4,POINTS,W
2024-07-29T23:01:16+02:00,TTEWSINGLES-----------R32-000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1930833,WANG Amy,Person,USA,United States,2,POINTS,L
2024-07-29T23:07:36+02:00,TTEWSINGLES-----------R32-001400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1937380,SHAO Jieni,Person,POR,Portugal,2,POINTS,L
2024-07-29T23:07:36+02:00,TTEWSINGLES-----------R32-001400--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1566431,POLCANOVA Sofia,Person,AUT,Austria,4,POINTS,W
2024-07-30T10:56:52+02:00,TTEWSINGLES-----------R32-001600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1563384,BERGSTROM Linda,Person,SWE,Sweden,1,POINTS,L
2024-07-30T10:56:52+02:00,TTEWSINGLES-----------R32-001600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-07-30T10:57:01+02:00,TTEWSINGLES-----------R32-001300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1541478,SZOCS Bernadette,Person,ROU,Romania,4,POINTS,W
2024-07-30T10:57:01+02:00,TTEWSINGLES-----------R32-001300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1556082,PESOTSKA Margaryta,Person,UKR,Ukraine,1,POINTS,L
2024-07-30T12:13:56+02:00,TTEWSINGLES-----------R32-000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1937378,YU Fu,Person,POR,Portugal,3,POINTS,L
2024-07-30T12:13:56+02:00,TTEWSINGLES-----------R32-000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1954535,BAJOR Natalia,Person,POL,Poland,4,POINTS,W
2024-07-30T12:23:00+02:00,TTEWSINGLES-----------R32-000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1980141,PYON Song Gyong,Person,PRK,DPR Korea,4,POINTS,W
2024-07-30T12:23:00+02:00,TTEWSINGLES-----------R32-000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1542549,MITTELHAM Nina,Person,GER,Germany,3,POINTS,L
2024-07-31T10:47:39+02:00,TTEWSINGLES-----------R32-001200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1962231,ZHU Chengzhu,Person,HKG,"Hong Kong, China",0,POINTS,L
2024-07-31T10:47:39+02:00,TTEWSINGLES-----------R32-001200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1931101,HIRANO Miu,Person,JPN,Japan,4,POINTS,W
2024-07-31T10:47:47+02:00,TTEWSINGLES-----------R32-000900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,4,POINTS,W
2024-07-31T10:47:47+02:00,TTEWSINGLES-----------R32-000900--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1949792,POTA Georgina,Person,HUN,Hungary,1,POINTS,L
2024-07-31T11:40:40+02:00,TTEWSINGLES-----------R32-000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1902313,SUN Yingsha,Person,CHN,China,4,POINTS,W
2024-07-31T11:40:40+02:00,TTEWSINGLES-----------R32-000100--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1570623,NI Xia Lian,Person,LUX,Luxembourg,0,POINTS,L
2024-07-31T11:59:34+02:00,TTEWSINGLES-----------R32-000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1537135,ZENG Jian,Person,SGP,Singapore,2,POINTS,L
2024-07-31T11:59:34+02:00,TTEWSINGLES-----------R32-000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1538136,AKULA Sreeja,Person,IND,India,4,POINTS,W
2024-07-31T12:56:29+02:00,TTEWSINGLES-----------R32-000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1902793,MESHREF Dina,Person,EGY,Egypt,0,POINTS,L
2024-07-31T12:56:29+02:00,TTEWSINGLES-----------R32-000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1931100,HAYATA Hina,Person,JPN,Japan,4,POINTS,W
2024-07-31T12:56:33+02:00,TTEWSINGLES-----------R32-000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1889187,YUAN Jia Nan,Person,FRA,France,4,POINTS,W
2024-07-31T12:56:33+02:00,TTEWSINGLES-----------R32-000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 32,Round of 32,W,Table Tennis,TTE,South Paris Arena 4,1961112,ZHANG Mo,Person,CAN,Canada,1,POINTS,L
2024-07-31T16:02:34+02:00,TTEWSINGLES-----------8FNL000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1541478,SZOCS Bernadette,Person,ROU,Romania,0,POINTS,L
2024-07-31T16:02:34+02:00,TTEWSINGLES-----------8FNL000700--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1566431,POLCANOVA Sofia,Person,AUT,Austria,4,POINTS,W
2024-07-31T16:04:04+02:00,TTEWSINGLES-----------8FNL000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1550011,DIAZ Adriana,Person,PUR,Puerto Rico,3,POINTS,L
2024-07-31T16:04:04+02:00,TTEWSINGLES-----------8FNL000300--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1980141,PYON Song Gyong,Person,PRK,DPR Korea,4,POINTS,W
2024-07-31T16:46:46+02:00,TTEWSINGLES-----------8FNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1954535,BAJOR Natalia,Person,POL,Poland,0,POINTS,L
2024-07-31T16:46:46+02:00,TTEWSINGLES-----------8FNL000200--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1812512,CHENG I-Ching,Person,TPE,Chinese Taipei,4,POINTS,W
2024-07-31T17:05:22+02:00,TTEWSINGLES-----------8FNL000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1966925,EERLAND Britt,Person,NED,Netherlands,1,POINTS,L
2024-07-31T17:05:22+02:00,TTEWSINGLES-----------8FNL000800--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1902307,CHEN Meng,Person,CHN,China,4,POINTS,W
2024-07-31T17:58:48+02:00,TTEWSINGLES-----------8FNL000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1538096,BATRA Manika,Person,IND,India,1,POINTS,L
2024-07-31T17:58:48+02:00,TTEWSINGLES-----------8FNL000600--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1931101,HIRANO Miu,Person,JPN,Japan,4,POINTS,W
2024-07-31T20:49:27+02:00,TTEWSINGLES-----------8FNL000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1936435,SHIN Yubin,Person,KOR,Korea,4,POINTS,W
2024-07-31T20:49:27+02:00,TTEWSINGLES-----------8FNL000500--,TTEWSINGLES,Women's Singles,Women's Singles Round of 16,Round of 16,W,Table Tennis,TTE,South Paris Arena 4,1930826,ZHANG Lily,Person,USA,United States,0,POINTS,L
