date,stage_code,event_code,event_name,event_stage,stage,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_IRM,qualification_mark,start_order,bib
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1555979,HORODYNETS Maksym,Person,UKR,Ukraine,8.0,584,POINTS,,,9,1934
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1539607,SIDHU Vijayveer,Person,IND,India,9.0,583,POINTS,,,27,1447
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1930463,CHIRYUKIN Nikita,Person,KAZ,Kazakhstan,10.0,583,POINTS,,,24,1526
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1906050,OLESK Peeter,Person,EST,Estonia,11.0,583,POINTS,,,14,1312
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1551390,MAZZETTI Riccardo,Person,ITA,Italy,12.0,583,POINTS,,,15,1499
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1539628,ANISH Anish,Person,IND,India,13.0,582,POINTS,,,23,1442
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1919551,RAMPULA Matej,Person,CZE,Czechia,14.0,581,POINTS,,,8,1217
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1879985,BASHIR Ghulam Mustafa,Person,PAK,Pakistan,15.0,581,POINTS,,,19,1722
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1897090,PUPO Leuris,Person,CUB,Cuba,16.0,581,POINTS,,,3,1194
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1893991,SONG Jong-Ho,Person,KOR,Korea,17.0,580,POINTS,,,18,1556
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1963378,LUNEV Ruslan,Person,AZE,Azerbaijan,18.0,580,POINTS,,,12,1091
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1944327,SANDERSON Keith,Person,USA,United States,19.0,579,POINTS,,,11,1957
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1970546,ENKHTAIVAN Davaakhuu,Person,MGL,Mongolia,20.0,578,POINTS,,,7,1642
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1897092,ALVAREZ Jorge,Person,CUB,Cuba,21.0,578,POINTS,,,10,1193
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1888443,QUIQUAMPOIX Jean,Person,FRA,France,22.0,578,POINTS,,,17,1345
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1553255,REITZ Christian,Person,GER,Germany,23.0,577,POINTS,,,21,1381
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1565059,ABDELHADY MOHAMED Omar Khaled,Person,EGY,Egypt,24.0,576,POINTS,,,13,1267
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1944371,LEVERETT Henry Turner,Person,USA,United States,25.0,573,POINTS,,,5,1953
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1967457,EVGLEVSKI Sergei,Person,AUS,Australia,26.0,573,POINTS,,,6,1066
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1919548,PODHRASKY Martin,Person,CZE,Czechia,27.0,573,POINTS,,,1,1215
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1913203,YOSHIOKA Dai,Person,JPN,Japan,28.0,572,POINTS,,,4,1513
2024-08-04T15:43:54+02:00,SHOMRFPM--------------QUAL000200--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Qualification - Stage 2,Stage 2,M,Shooting,SHO,Chateauroux Shooting Ctr,1901479,GOMEZ Douglas,Person,VEN,Venezuela,29.0,569,POINTS,,,2,1971
2024-08-05T10:07:06+02:00,SHOMRFPM--------------FNL-000100--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1913913,LI Yuehong,Person,CHN,China,1.0,32,POINTS,,,4,1162
2024-08-05T10:07:06+02:00,SHOMRFPM--------------FNL-000100--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1893852,CHO Yeongjae,Person,KOR,Korea,2.0,25,POINTS,,,6,1551
2024-08-05T10:07:06+02:00,SHOMRFPM--------------FNL-000100--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1913919,WANG Xinjie,Person,CHN,China,3.0,23,POINTS,,,1,1167
2024-08-05T10:07:06+02:00,SHOMRFPM--------------FNL-000100--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1553301,PETER Florian,Person,GER,Germany,4.0,20,POINTS,,,3,1380
2024-08-05T10:07:06+02:00,SHOMRFPM--------------FNL-000100--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1555977,KOROSTYLOV Pavlo,Person,UKR,Ukraine,5.0,16,POINTS,,,5,1935
2024-08-05T10:07:06+02:00,SHOMRFPM--------------FNL-000100--,SHOMRFPM,25m Rapid Fire Pistol Men,25m Rapid Fire Pistol Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1551391,SPINELLA Massimo,Person,ITA,Italy,6.0,10,POINTS,,,2,1504
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1913922,LIU Yukun,Person,CHN,China,1.0,594,POINTS,,Q,14,1163
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1898315,HEGG Jon-Hermann,Person,NOR,Norway,2.0,593,POINTS,,Q,37,1695
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1555976,KULISH Serhiy,Person,UKR,Ukraine,3.0,592,POINTS,,Q,5,1936
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1888433,KRYZS Lucas Bernard Denis,Person,FRA,France,4.0,592,POINTS,,Q,42,1344
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1956355,KOVACEVIC Lazar,Person,SRB,Serbia,5.0,592,POINTS,,Q,3,1822
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1933193,BARTNIK Tomasz,Person,POL,Poland,6.0,591,POINTS,,Q,4,1756
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1538084,KUSALE Swapnil,Person,IND,India,7.0,590,POINTS,,Q,34,1445
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1919549,PRIVRATSKY Jiri,Person,CZE,Czechia,8.0,590,POINTS,,Q,19,1216
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1919546,NYMBURSKY Petr,Person,CZE,Czechia,9.0,590,POINTS,,,15,1214
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1568822,JANY Patrik,Person,SVK,Slovakia,10.0,589,POINTS,,,13,1844
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1539611,TOMAR Aishwary Pratap Singh,Person,IND,India,11.0,589,POINTS,,,26,1450
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1572920,MADSEN Marcus,Person,SWE,Sweden,12.0,589,POINTS,,,40,1855
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1572919,LINDGREN Victor,Person,SWE,Sweden,13.0,589,POINTS,,,8,1854
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1551401,BONAZZI Edoardo,Person,ITA,Italy,14.0,588,POINTS,,,11,1496
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1888389,AUFRERE Romain,Person,FRA,France,15.0,588,POINTS,,,36,1339
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1913896,DU Linshu,Person,CHN,China,16.0,588,POINTS,,,31,1171
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1553293,ULBRICH Maximilian,Person,GER,Germany,17.0,588,POINTS,,,17,1382
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1930467,SATPAYEV Islam,Person,KAZ,Kazakhstan,18.0,588,POINTS,,,7,1528
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1551400,SOLLAZZO Danilo Dennis,Person,ITA,Italy,19.0,587,POINTS,,,20,1503
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1944388,ROE Ivan,Person,USA,United States,20.0,587,POINTS,,,39,1956
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1899576,PENI Istvan,Person,HUN,Hungary,21.0,587,POINTS,,,44,1415
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1976503,DUERR Christoph,Person,SUI,Switzerland,22.0,586,POINTS,,,29,1834
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1898281,HALVORSEN Ole Martin,Person,NOR,Norway,23.0,586,POINTS,,,30,1694
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1909120,LEPPA Aleksi,Person,FIN,Finland,24.0,586,POINTS,,,23,1323
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1930464,MALINOVSKIY Konstantin,Person,KAZ,Kazakhstan,25.0,586,POINTS,,,12,1527
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1888047,MARICIC Miran,Person,CRO,Croatia,26.0,585,POINTS,,,33,1183
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1967446,ROSSITER Jack,Person,AUS,Australia,27.0,585,POINTS,,,41,1068
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1562239,SCHMIRL Alexander,Person,AUT,Austria,28.0,585,POINTS,,,18,1083
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1904423,BARGERON Michael,Person,GBR,Great Britain,29.0,584,POINTS,,,28,1354
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1970367,NYANTAI Bayaraa,Person,MGL,Mongolia,30.0,584,POINTS,,,38,1643
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1906702,GORSA Petar,Person,CRO,Croatia,31.0,583,POINTS,,,6,1182
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1899571,PEKLER Zalan,Person,HUN,Hungary,32.0,582,POINTS,,,35,1414
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1913204,OKADA Naoya,Person,JPN,Japan,33.0,582,POINTS,,,16,1512
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1967442,SAMPSON Dane,Person,AUS,Australia,34.0,581,POINTS,,,1,1069
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1562242,THUM Andreas,Person,AUT,Austria,35.0,580,POINTS,,,32,1085
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1535441,QUEZADA MARQUEZ Carlos,Person,MEX,Mexico,36.0,579,POINTS,,,22,1634
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1933191,KOWALEWICZ Maciej,Person,POL,Poland,37.0,579,POINTS,,,25,1757
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1944363,KISSELL Rylan William,Person,USA,United States,38.0,579,POINTS,,,10,1952
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,4851484,VONGSUKDEE Thongphaphum,Person,THA,Thailand,39.0,578,POINTS,,,21,1873
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1569362,GUTIERREZ Israel,Person,ESA,El Salvador,40.0,576,POINTS,,,2,1291
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1564802,KORAYIEM Ibrahim Ahmad Mohammad,Person,EGY,Egypt,41.0,576,POINTS,,,9,1270
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1960544,IKEDA Tye,Person,CAN,Canada,42.0,575,POINTS,,,24,1133
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1953426,GUSTAFIAN Fathur,Person,INA,Indonesia,43.0,574,POINTS,,,27,1421
2024-07-31T10:44:38+02:00,SHOMR3PM--------------QUAL000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Qualification,Qualification,M,Shooting,SHO,Chateauroux Shooting Ctr,1893976,PARK Hajun,Person,KOR,Korea,44.0,572,POINTS,,,43,1555
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1913922,LIU Yukun,Person,CHN,China,1.0,463.6,POINTS,,,5,1163
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1555976,KULISH Serhiy,Person,UKR,Ukraine,2.0,461.3,POINTS,,,8,1936
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1538084,KUSALE Swapnil,Person,IND,India,3.0,451.4,POINTS,,,2,1445
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1919549,PRIVRATSKY Jiri,Person,CZE,Czechia,4.0,440.7,POINTS,,,7,1216
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1898315,HEGG Jon-Hermann,Person,NOR,Norway,5.0,430.2,POINTS,,,6,1695
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1888433,KRYZS Lucas Bernard Denis,Person,FRA,France,6.0,418.9,POINTS,,,4,1344
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1933193,BARTNIK Tomasz,Person,POL,Poland,7.0,408.8,POINTS,,,3,1756
2024-08-01T10:22:16+02:00,SHOMR3PM--------------FNL-000100--,SHOMR3PM,50m Rifle 3 Positions Men,50m Rifle 3 Positions Men's Final,Final,M,Shooting,SHO,Chateauroux Shooting Ctr,1956355,KOVACEVIC Lazar,Person,SRB,Serbia,8.0,407.4,POINTS,,,1,1822
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1944373,MADDALENA Sagen,Person,USA,United States,1.0,593,POINTS,,Q,29,1944
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1913972,ZHANG Qiongyue,Person,CHN,China,2.0,593,POINTS,,Q,5,1159
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1977709,LEONE Chiara,Person,SUI,Switzerland,3.0,592,POINTS,,Q,9,1833
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1970572,OYUNBAT Yesugen,Person,MGL,Mongolia,4.0,589,POINTS,,Q,32,1641
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1894359,DUESTAD Jeanette Hegg,Person,NOR,Norway,5.0,589,POINTS,,Q,26,1692
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1933190,KOCHANSKA Natalia,Person,POL,Poland,6.0,589,POINTS,,Q,8,1752
2024-08-01T13:46:32+02:00,SHOWR3PW--------------QUAL000100--,SHOWR3PW,50m Rifle 3 Positions Women,50m Rifle 3 Positions Women's Qualification,Qualification,W,Shooting,SHO,Chateauroux Shooting Ctr,1562243,UNGERANK Nadine,Person,AUT,Austria,7.0,589,POINTS,,Q,23,1082
